sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,133252358557396046513746786762865190410,94.36619718309859,1,"[76, 76]",20 * 20
0,1,4503500728865029691090737898970173930,95.55555555555556,1,"[72, 72]",20 * 20
0,2,34003196998559104273059957067265050819,87.65432098765432,1,"[79, 79]",20 * 20
0,3,179644279036181173830344741168212341630,90.41095890410959,1,"[77, 77]",20 * 20
0,4,318053275228089237367712751574940908341,87.8048780487805,1,"[78, 78]",20 * 20
0,5,192519205609713152709096312756776123176,88.46153846153847,1,"[92, 92]",20 * 20
0,6,71008278839748738193497573799467530548,89.41176470588235,1,"[82, 82]",20 * 20
0,7,132040262641944326244709097395564274822,88.57142857142857,1,"[83, 83]",20 * 20
0,8,78239134056983883055054923622692807565,90.69767441860465,1,"[92, 92]",20 * 20
0,9,43585951660729717937258336796695096615,90.0,1,"[88, 88]",20 * 20
1,0,261884548437134907636799718735233683209,73.62637362637362,6,"[76, 91]",20 * 20
1,1,133760961330042254183936923089150693510,67.816091954023,6,"[80, 87]",20 * 20
1,2,10963884108731828590552227171019431561,70.12987012987013,6,"[75, 92]",20 * 20
1,3,184956670137672464488157314555219470611,70.32967032967034,6,"[79, 91]",20 * 20
1,4,217572254930721842100975852895761603116,69.76744186046511,6,"[80, 90]",20 * 20
1,5,73222686308683272985397522338004720701,74.11764705882354,6,"[79, 83]",20 * 20
1,6,57417862549470160686550389106433888066,68.0,6,"[80, 94]",20 * 20
1,7,256835324730851987284544993346379443723,63.04347826086956,6,"[82, 91]",20 * 20
1,8,53813485740803866313215709104309681525,56.71641791044776,6,"[77, 94]",20 * 20
1,9,273622640738167030562081434707685520198,56.71641791044776,6,"[80, 95]",20 * 20
2,0,1623258708943789294158688647454904769,69.1358024691358,11,"[77, 90]",20 * 20
2,1,104575857926721401728826573799382572616,53.01204819277108,11,"[79, 95]",20 * 20
2,2,83062248542994606131191799534049092411,48.80952380952381,11,"[81, 90]",20 * 20
2,3,192671044652932053532663111302167973037,43.20987654320987,11,"[76, 91]",20 * 20
2,4,181574035456587456098293755758149825500,44.776119402985074,11,"[82, 93]",20 * 20
2,5,286203017135143430788478568668312368038,64.1025641025641,11,"[74, 91]",20 * 20
2,6,271556161643650521354967536406864963098,45.56962025316456,11,"[74, 94]",20 * 20
2,7,260727802570981436314770810523626555140,52.4390243902439,11,"[77, 93]",20 * 20
2,8,14855968165322815226127262788674857772,44.44444444444444,11,"[73, 91]",20 * 20
2,9,260869313374963804378458567760668467671,56.97674418604651,11,"[78, 90]",20 * 20
3,0,307579355166047667034795254573213960398,53.521126760563384,16,"[77, 91]",20 * 20
3,1,277561969885979083073799659384115525856,55.714285714285715,16,"[76, 91]",20 * 20
3,2,277459320202809910561883609425539567693,41.86046511627907,16,"[76, 89]",20 * 20
3,3,17393917415037580934600744679162941122,52.94117647058823,16,"[78, 91]",20 * 20
3,4,266354204358117984852432010358529512601,30.666666666666668,16,"[73, 92]",20 * 20
3,5,119389377149757289620257366332934145972,55.55555555555556,16,"[81, 91]",20 * 20
3,6,290881214978680307412524474980497429507,50.54945054945055,16,"[78, 89]",20 * 20
3,7,119907282278152750627446291040769323101,33.333333333333336,16,"[75, 93]",20 * 20
3,8,262889772888023667566915625257930060411,43.90243902439025,16,"[75, 94]",20 * 20
3,9,130389961335574445634396883064517077372,50.0,16,"[80, 96]",20 * 20
4,0,209903222504194945456815051770654784792,42.16867469879518,20,"[80, 92]",20 * 20
4,1,180017390655548834962578707613229749204,57.333333333333336,20,"[77, 91]",20 * 20
4,2,270679510477533819326245176372190698546,56.0,20,"[74, 94]",20 * 20
4,3,247724688062893049929850107112736307611,37.9746835443038,20,"[77, 93]",20 * 20
4,4,296757963972737099683062571582679525528,53.75,20,"[72, 92]",20 * 20
4,5,315573701501144097031921762890225996555,54.54545454545455,20,"[71, 90]",20 * 20
4,6,18968083479069176329395766387196306663,45.56962025316456,20,"[79, 93]",20 * 20
4,7,266988030425462580474251742563643771795,47.61904761904762,20,"[72, 94]",20 * 20
4,8,33899379329523395918474507814166235120,42.30769230769231,20,"[76, 91]",20 * 20
4,9,162655080913751527570796966046015935346,21.176470588235293,20,"[78, 94]",20 * 20
