sample_id,iteration,seed,cleaned_cells,agents
0,0,59482511547135902567056872228261550497,50.0,[85]
0,1,61306846056226584623769187657930814656,60.869565217391305,[83]
0,2,111080896312637490781552368573937653068,81.25,[81]
0,3,6937110622892804951134559996827466805,58.8235294117647,[86]
0,4,231602931939539469550996370053464945489,76.92307692307692,[84]
0,5,333493187551506465238398360375525609716,63.63636363636363,[91]
0,6,160074669715530469055107505150993311313,55.55555555555556,[88]
0,7,297659886955159638272133055837556432128,48.148148148148145,[85]
0,8,90577217056198322417745911464897204750,53.84615384615385,[88]
0,9,204278915235093240600254548822109093709,65.0,[81]
0,10,213873938454312695259856110471760395440,68.0,[85]
0,11,197257696489146773919887594016992036838,86.36363636363636,[84]
0,12,281232827861503533307374812648479019984,58.8235294117647,[81]
0,13,34772176304477020654529159102865622451,46.666666666666664,[85]
0,14,21102763611070001631826047241294479309,61.904761904761905,[85]
0,15,325621272995949104908526622405030287061,58.8235294117647,[90]
0,16,71092422203552534241299612980231983198,53.333333333333336,[86]
0,17,71227773597548501105591478836583488127,77.77777777777777,[81]
0,18,172260800693931022308985825977530857959,48.0,[85]
0,19,178438021814077358137337399777412359118,36.8421052631579,[80]
0,20,46442174034552432405244202216419663171,75.0,[85]
0,21,76627424288181304035307166708527943337,55.55555555555556,[78]
0,22,213693999447757484370367800334703996128,65.51724137931035,[78]
0,23,210787752134717869714264648314509358341,66.66666666666667,[82]
0,24,297856008228220948899549505302250359705,77.77777777777777,[86]
0,25,254401777357768827786105073294011261659,59.09090909090909,[87]
0,26,61525148424881018780060061863615509586,60.0,[81]
0,27,162196226165738571011654490985518270042,50.0,[81]
0,28,102485030505411893928622922942869064550,88.88888888888889,[80]
0,29,235732429288270594531380732123974872890,54.54545454545455,[84]
1,0,26170121218955973478198276054344950830,16.666666666666668,"[82, 82, 97, 80, 87, 88]"
1,1,41250235870883491226229991459675200679,31.818181818181817,"[75, 94, 90, 87, 83, 88]"
1,2,208374578703844977091680220625842443682,15.625,"[80, 89, 86, 81, 83, 86]"
1,3,120091349023480340961616875565539772004,13.636363636363637,"[80, 90, 82, 84, 69, 88]"
1,4,144954378122249037145390491966010580338,5.882352941176471,"[83, 89, 76, 82, 86, 75]"
1,5,4765079589585657138809258702369392093,21.05263157894737,"[94, 87, 89, 82, 81, 86]"
1,6,191006137373740151720089808727511610565,8.695652173913043,"[86, 77, 80, 88, 85, 83]"
1,7,63210038827587254624091829864057414928,0.0,"[89, 82, 70, 78, 82, 80]"
1,8,106927254944566124075817398448638156797,0.0,"[66, 64, 55, 60, 58, 62]"
1,9,300760933982539365278305946601020611700,9.523809523809524,"[79, 83, 81, 87, 79, 89]"
1,10,49391877635845637430801225964890969933,11.11111111111111,"[87, 80, 84, 94, 84, 79]"
1,11,168470666887102250789622147601979622254,4.0,"[73, 85, 79, 81, 83, 86]"
1,12,215703645964053835588622626922038795373,5.555555555555555,"[83, 89, 91, 76, 84, 86]"
1,13,9305408971017492724181090271597464805,7.6923076923076925,"[85, 91, 77, 88, 80, 80]"
1,14,191232345349439393301089910451353724568,10.526315789473685,"[89, 85, 79, 79, 79, 86]"
1,15,111378892114545621030451464567495416716,26.923076923076923,"[86, 91, 84, 74, 82, 79]"
1,16,12405730098090674109838668902461058530,0.0,"[66, 69, 61, 68, 56, 68]"
