sample_id,iteration,seed,cleaned_cells,num_agents,min_moves,max_moves,size
0,0,198224319607658839865182175388085596016,66.55405405405405,1,1745,1745,40 * 40
0,1,299214135297224576434084083859454129519,55.9375,1,1745,1745,40 * 40
0,2,274317611615632194740792470844919399900,67.95252225519287,1,1746,1746,40 * 40
0,3,258523452462810437996279391947676304873,70.26143790849673,1,1714,1714,40 * 40
0,4,228736608535977369016512914203187513172,64.9390243902439,1,1761,1761,40 * 40
0,5,154608127672862974504645303259228561439,65.48387096774194,1,1780,1780,40 * 40
0,6,276582023687075364015198025683301414029,69.78193146417445,1,1767,1767,40 * 40
0,7,275479112204995542546388598385538611471,61.022364217252395,1,1754,1754,40 * 40
0,8,36676644702019701741935194758136254733,74.12140575079871,1,1766,1766,40 * 40
0,9,53980178929443515589398055097311235543,70.49180327868852,1,1764,1764,40 * 40
1,0,311369350526636492181294792826310885155,5.919003115264798,6,1740,1775,40 * 40
1,1,30454131719589590885597685624584226147,7.142857142857143,6,1727,1767,40 * 40
1,2,112460716212500671414997086539607482040,8.064516129032258,6,1725,1802,40 * 40
1,3,296531948806890387800955471917322514005,11.377245508982035,6,1734,1765,40 * 40
1,4,275907456262738595470393813817026798669,10.96774193548387,6,1730,1765,40 * 40
1,5,130759544144317206735340547735047771438,11.974110032362459,6,1749,1767,40 * 40
1,6,117396619543779757415885313331173545579,6.097560975609756,6,1730,1757,40 * 40
1,7,111558767392318022317031865124926815911,12.37785016286645,6,1736,1779,40 * 40
1,8,46271350390503952790339120269068425897,15.666666666666666,6,1734,1781,40 * 40
1,9,261035358375110127130238474308228527443,6.349206349206349,6,1740,1765,40 * 40
2,0,182201151465995334715091639210695733208,5.621301775147929,11,1717,1777,40 * 40
2,1,34147471935217154758772094769752497633,0.0,11,1692,1735,40 * 40
2,2,314165526975570716680643283684714395796,0.6309148264984227,11,1730,1790,40 * 40
2,3,120694848246027488253546790301810125284,9.418282548476455,11,1726,1785,40 * 40
2,4,22003287399751758227148361369899671195,9.859154929577464,11,1721,1770,40 * 40
2,5,241698744715396803468942196889933203897,3.4161490683229814,11,1724,1788,40 * 40
2,6,161780356952469855642051733618740828437,1.2820512820512822,11,1712,1777,40 * 40
2,7,193383636162111419346260751905022256480,0.9316770186335404,11,1739,1788,40 * 40
2,8,340107944763105368107034403497503495865,5.2117263843648205,11,1726,1784,40 * 40
2,9,20036004193879955529397248336005114347,1.2658227848101267,11,1737,1783,40 * 40
3,0,306247206553722028601513213214368387503,0.0,16,1685,1766,40 * 40
3,1,243786316491748325034617225302881351627,0.0,16,1679,1744,40 * 40
3,2,85855766262765053980429903053121104990,0.0,16,1703,1785,40 * 40
3,3,147395557547633719442813668504084514957,0.3058103975535168,16,1728,1788,40 * 40
3,4,138837157575274623120165422568669558067,0.6644518272425249,16,1728,1775,40 * 40
3,5,25023300139836170774947658217399717919,1.2779552715654952,16,1726,1785,40 * 40
3,6,98003521935064047172115313302075657332,0.0,16,1304,1359,40 * 40
3,7,218999754403554567332391888568527556400,0.5797101449275363,16,1710,1781,40 * 40
3,8,300430938104275930603177169869129463956,0.2949852507374631,16,1728,1767,40 * 40
3,9,42447698222628059058602514479055149168,0.9646302250803859,16,1717,1788,40 * 40
4,0,69158833922168954653953628922764175200,0.3257328990228013,20,1740,1784,40 * 40
4,1,249420752148146908615586089295572492170,2.140672782874618,20,1717,1801,40 * 40
4,2,159006870278767236225541669703347938575,0.31446540880503143,20,1721,1781,40 * 40
4,3,252064133533815270621881758558846841295,0.34843205574912894,20,1714,1782,40 * 40
4,4,83041717617042507657016655586796110765,0.0,20,1318,1395,40 * 40
4,5,278229120942053602730537598579971398463,0.0,20,1683,1747,40 * 40
4,6,106876310943579018611310925619677968905,0.0,20,1328,1389,40 * 40
4,7,236109515615670986061353898557383345937,0.29411764705882354,20,1722,1779,40 * 40
4,8,138217478371129949601322955699486317796,0.0,20,1397,1480,40 * 40
4,9,268417941906654160082496781795129418036,0.0,20,1420,1493,40 * 40
