sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
1,3,6085286192274625480734504225585236570,5.555555555555555,6,"[80, 84]",10 * 10
1,4,102085866525977042816686123687049822326,11.764705882352942,6,"[75, 86]",10 * 10
1,5,176031275846430508503102691252510725806,10.526315789473685,6,"[75, 86]",10 * 10
1,6,124986148193104868875866472116602244639,22.727272727272727,6,"[80, 88]",10 * 10
1,7,292717833817333259731549190048834144762,11.11111111111111,6,"[71, 84]",10 * 10
1,8,143268698455775533477292891392214675751,4.761904761904762,6,"[82, 90]",10 * 10
1,9,43564535525688146912977218996930416221,14.285714285714286,6,"[75, 86]",10 * 10
1,10,41430919956168357772955920010182650981,18.181818181818183,6,"[78, 88]",10 * 10
1,11,281859076381568276607073548854184378067,0.0,6,"[76, 84]",10 * 10
1,12,336012447306840474676879151956497200110,21.05263157894737,6,"[81, 88]",10 * 10
1,13,307022955448140408476727836982309193793,15.789473684210526,6,"[78, 90]",10 * 10
1,14,205569374947470821849961036961171112827,25.0,6,"[80, 91]",10 * 10
1,15,130952371310567812339443185903978205831,10.714285714285714,6,"[78, 93]",10 * 10
1,16,170578650382578284756363749751626638657,11.764705882352942,6,"[73, 88]",10 * 10
1,17,192733213834032124881473338894592127587,30.0,6,"[74, 88]",10 * 10
1,18,185797308743449702496434827941835777209,5.2631578947368425,6,"[76, 87]",10 * 10
1,19,305429634446430935860705713547125142367,5.0,6,"[79, 89]",10 * 10
2,0,293923557867991442937003297256816370276,0.0,11,"[57, 67]",10 * 10
2,1,301229943040128998817395088000383481386,11.11111111111111,11,"[71, 91]",10 * 10
2,2,65195998693813939078969596589507901315,0.0,11,"[53, 64]",10 * 10
2,3,85700708829043694598654109834810776330,0.0,11,"[55, 72]",10 * 10
2,4,17079688768581774347546948292511162045,0.0,11,"[61, 80]",10 * 10
2,5,110289913307062272105393817774000243753,0.0,11,"[53, 65]",10 * 10
2,6,138556925452621604406859273071575230462,4.545454545454546,11,"[74, 90]",10 * 10
2,7,292970337489866431400917243579822026618,0.0,11,"[56, 66]",10 * 10
2,8,140380719959496786086637103487439612030,9.523809523809524,11,"[79, 89]",10 * 10
2,9,285309311837509304681328391861975280654,0.0,11,"[77, 89]",10 * 10
2,10,168330260951085304976731797435921619409,4.545454545454546,11,"[77, 91]",10 * 10
2,11,163432797733220047947283576122517874215,0.0,11,"[58, 73]",10 * 10
2,12,174447286213401763916835184696703392853,0.0,11,"[63, 74]",10 * 10
2,13,245245127137105209433999559858520496269,0.0,11,"[75, 87]",10 * 10
2,14,27165425810027277650257537943527507502,4.166666666666667,11,"[76, 91]",10 * 10
2,15,124573223095494022226306530209957073085,0.0,11,"[52, 60]",10 * 10
2,16,232449574515208951423987661748515880449,0.0,11,"[36, 48]",10 * 10
2,17,169612642906339350931632868792743555427,0.0,11,"[63, 75]",10 * 10
2,18,231324155442240446100843203642409073538,0.0,11,"[70, 80]",10 * 10
2,19,282786153132663108991079112266069493408,10.0,11,"[78, 88]",10 * 10
3,0,318562150752604812920637786561515352508,0.0,16,"[43, 58]",10 * 10
3,1,149619490732508534891532014250824004294,3.7037037037037037,16,"[76, 91]",10 * 10
3,2,276929545348945098988680771668169326980,0.0,16,"[50, 67]",10 * 10
3,3,218167472955615323143771029672176691684,4.545454545454546,16,"[73, 89]",10 * 10
3,4,269424737408327508917855960736814883689,0.0,16,"[72, 86]",10 * 10
3,5,21399565209783111089213167669836059852,4.0,16,"[79, 88]",10 * 10
3,6,264077728074730918264179028724246208701,0.0,16,"[43, 60]",10 * 10
3,7,49147606017476542721676404565484841506,0.0,16,"[53, 63]",10 * 10
3,8,162804733745600780267872468358788200253,0.0,16,"[41, 52]",10 * 10
3,9,35459062080607184602540669244642843246,4.166666666666667,16,"[78, 91]",10 * 10
3,10,184538934045976012847700812082043398310,12.5,16,"[74, 90]",10 * 10
3,11,129252147040990733976954527467243902035,0.0,16,"[47, 63]",10 * 10
3,12,80671420049029028478378974000139985888,0.0,16,"[70, 86]",10 * 10
3,13,71913308549524646800523892713078790710,0.0,16,"[41, 51]",10 * 10
3,14,325758482677130428148345555719666264766,0.0,16,"[50, 61]",10 * 10
3,15,317687315037113003807776630601635525342,0.0,16,"[61, 78]",10 * 10
3,16,202150545000585027076732721979362190527,0.0,16,"[56, 68]",10 * 10
3,17,115432729330838134925894832236909892146,0.0,16,"[76, 88]",10 * 10
3,18,335642383322548577167158782514057960541,0.0,16,"[32, 42]",10 * 10
3,19,317311321293124094268595977552812867266,0.0,16,"[38, 49]",10 * 10
4,0,146826438133263879695516540388907663338,6.666666666666667,20,"[73, 89]",10 * 10
4,1,15190657994861405234663922826978325416,0.0,20,"[34, 56]",10 * 10
4,2,3477900161929345475855980825563143515,0.0,20,"[65, 88]",10 * 10
4,3,125036440167638421689766503280335384,0.0,20,"[36, 48]",10 * 10
4,4,57152844323521238127766554308199775119,0.0,20,"[44, 57]",10 * 10
4,5,184531889089150273830087749019999222671,0.0,20,"[60, 76]",10 * 10
4,6,109031292818134474439117038643401671416,0.0,20,"[41, 52]",10 * 10
4,7,164999268884479980347450335604713621177,0.0,20,"[38, 50]",10 * 10
4,8,232380559283160982115517502788528183153,0.0,20,"[60, 75]",10 * 10
4,9,41746447140533591250978355980658233381,0.0,20,"[71, 84]",10 * 10
4,10,17459360925027919640949423132746494057,0.0,20,"[57, 68]",10 * 10
4,11,309726364069011574520064579334751368240,0.0,20,"[56, 68]",10 * 10
4,12,18399661829274736564002974060857058464,0.0,20,"[35, 49]",10 * 10
4,13,249032552825384624506867878364606920453,0.0,20,"[51, 66]",10 * 10
4,14,183592731735090748347333946059530136154,0.0,20,"[47, 61]",10 * 10
4,15,189168080034239960596629903601876414957,0.0,20,"[40, 50]",10 * 10
4,16,76862194849812424440660336256983237114,0.0,20,"[34, 46]",10 * 10
4,17,18320838698147529803765925897057475579,0.0,20,"[66, 79]",10 * 10
4,18,36118996360341355868533302095528125480,0.0,20,"[40, 57]",10 * 10
4,19,70023528949199240216728870259245260804,0.0,20,"[44, 56]",10 * 10
