sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
3,6,241597548142524396660297534690254607756,4.761904761904762,16,"[75, 91]",10 * 10
3,7,122878442445570739928328999992124791586,0.0,16,"[23, 29]",10 * 10
3,8,4761701972111437127106900563481643789,0.0,16,"[34, 46]",10 * 10
3,9,332114084350405662830429547647013418926,0.0,16,"[45, 60]",10 * 10
3,10,250064952725441423550452408150153845277,0.0,16,"[63, 74]",10 * 10
3,11,27403743499046753391215609834145088958,0.0,16,"[63, 84]",10 * 10
3,12,31101445895156652743222112326658915678,8.695652173913043,16,"[75, 92]",10 * 10
3,13,247077279532951326867267207137016612440,0.0,16,"[54, 64]",10 * 10
3,14,177362915866474216875748699756842576138,0.0,16,"[56, 73]",10 * 10
3,15,73775000161041499555785425331859146456,0.0,16,"[39, 50]",10 * 10
3,16,314410502209840484990877929552437430811,0.0,16,"[30, 39]",10 * 10
3,17,170590153599310312157358338321987108994,0.0,16,"[26, 37]",10 * 10
3,18,75099157680347519555456412730877179337,7.142857142857143,16,"[77, 90]",10 * 10
3,19,315061976246499701920813588125931074455,0.0,16,"[38, 49]",10 * 10
4,0,127784124931071202613104257454683237518,0.0,20,"[47, 60]",10 * 10
4,1,167838163619291386872347266183535657500,0.0,20,"[23, 31]",10 * 10
4,2,69970739173228270115070203510038648974,0.0,20,"[56, 67]",10 * 10
4,3,9611231659625092006607295583202984335,0.0,20,"[40, 53]",10 * 10
4,4,254996845530000359772286676191377983310,0.0,20,"[50, 57]",10 * 10
4,5,155923122360776561478205779164952622095,0.0,20,"[44, 56]",10 * 10
4,6,25376133439843655334375094695997753954,0.0,20,"[27, 42]",10 * 10
4,7,286862501699192443804672058350056891810,0.0,20,"[53, 65]",10 * 10
4,8,72941039576993085572633078889395531930,0.0,20,"[50, 60]",10 * 10
4,9,303889197135489753951988681000216336562,0.0,20,"[56, 69]",10 * 10
4,10,295064137970098157078970083619637343780,0.0,20,"[36, 47]",10 * 10
4,11,322246415101648109224911503107466458168,0.0,20,"[30, 44]",10 * 10
4,12,324314018404928954310160649451350773964,0.0,20,"[57, 68]",10 * 10
4,13,1435079058021855943600926449330276131,0.0,20,"[51, 66]",10 * 10
4,14,151122359567321737836982658641025441937,0.0,20,"[70, 86]",10 * 10
4,15,267312674864178742235480800147387387116,0.0,20,"[56, 71]",10 * 10
4,16,151549830487193947530008284770499805084,0.0,20,"[66, 87]",10 * 10
4,17,88516210886841465892656553262427953175,7.142857142857143,20,"[72, 91]",10 * 10
4,18,227797138213909626237623986921651098303,5.882352941176471,20,"[74, 89]",10 * 10
4,19,255213469025351021350299091277769478600,0.0,20,"[44, 54]",10 * 10
