sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,106617565418240077796889380224959527248,4.761904761904762,1,"[1736, 1736]",20 * 20
0,1,18446137965444914631287240670945663654,10.112359550561798,1,"[1734, 1734]",20 * 20
0,2,78419509389230318480257627763876858189,25.0,1,"[1720, 1720]",20 * 20
0,3,75656605741981916623852922409076877688,23.68421052631579,1,"[1716, 1716]",20 * 20
0,4,64657228957006060389566170702242349,13.513513513513514,1,"[1743, 1743]",20 * 20
0,5,178558408859438118715411658627962491410,25.333333333333332,1,"[1727, 1727]",20 * 20
0,6,28517794107148680982848481114502161924,11.39240506329114,1,"[1748, 1748]",20 * 20
0,7,211147450519615422876794093422742107664,18.88888888888889,1,"[1763, 1763]",20 * 20
0,8,236615847920461069330071745967557711279,12.987012987012987,1,"[1704, 1704]",20 * 20
0,9,330506026285573501352539965409876380134,17.142857142857142,1,"[1713, 1713]",20 * 20
1,0,160164825799521641807859689449445414227,0.0,6,"[1190, 1226]",20 * 20
1,1,286769494951199331382599832078857742049,0.0,6,"[778, 814]",20 * 20
1,2,189968114434251866676261699566592795814,0.0,6,"[990, 1013]",20 * 20
1,3,141572559039615708890697011534007400865,0.0,6,"[696, 722]",20 * 20
1,4,73347780776424652703108299880910957529,0.0,6,"[1644, 1705]",20 * 20
1,5,220109396007850934884461288101780551970,0.0,6,"[457, 480]",20 * 20
1,6,209211430106733568922936819179589502553,0.0,6,"[806, 845]",20 * 20
1,7,128168882717101598979845747413348767076,0.0,6,"[1009, 1038]",20 * 20
1,8,248108915588006364338560408568120324625,0.0,6,"[997, 1031]",20 * 20
1,9,272396374978903944082473779791203394888,0.0,6,"[1038, 1074]",20 * 20
2,0,8751318847376391881604169310882750244,0.0,11,"[382, 393]",20 * 20
2,1,160301957106784301016498178421123169552,0.0,11,"[377, 401]",20 * 20
2,2,250045668954435528344262891563440652346,0.0,11,"[585, 612]",20 * 20
2,3,155809081327391447347666930138457704959,0.0,11,"[514, 542]",20 * 20
2,4,61740111757969956236922892480379063402,0.0,11,"[433, 458]",20 * 20
2,5,15864056861782593291692497677595707591,0.0,11,"[445, 480]",20 * 20
2,6,23774920653957991557949913526549022673,0.0,11,"[220, 241]",20 * 20
2,7,86024822436533336325650996341434929889,0.0,11,"[445, 489]",20 * 20
2,8,155750848314097653079547473928485502164,0.0,11,"[331, 352]",20 * 20
2,9,155825346684160882664912524992238734399,0.0,11,"[327, 349]",20 * 20
3,0,18529761046054689033027460512746177837,0.0,16,"[456, 493]",20 * 20
3,1,172147832507283176603088817522574793877,0.0,16,"[602, 663]",20 * 20
3,2,276689973451418286316543452120993065702,0.0,16,"[256, 282]",20 * 20
3,3,165910570285822596765065030036838620666,0.0,16,"[357, 385]",20 * 20
3,4,134629857527944049182048390730759441698,0.0,16,"[489, 527]",20 * 20
3,5,223947499782920306045726704877500794299,0.0,16,"[551, 582]",20 * 20
3,6,162028458147636041310330326639205323697,0.0,16,"[285, 322]",20 * 20
3,7,78669295748129123840021473525633613325,0.0,16,"[422, 457]",20 * 20
3,8,191719045837377092538450581038442239175,0.0,16,"[324, 351]",20 * 20
3,9,220313744664992942215655263406121470705,0.0,16,"[361, 387]",20 * 20
4,0,221145884621701935051081047404999893908,0.0,20,"[228, 252]",20 * 20
4,1,132949201387664927620942820884501108776,0.0,20,"[299, 343]",20 * 20
4,2,204824664257291042090811032180648851729,0.0,20,"[393, 410]",20 * 20
4,3,319413658745514055034952655512075502682,0.0,20,"[234, 253]",20 * 20
4,4,251633202418127175176369683938181458587,0.0,20,"[319, 354]",20 * 20
4,5,215200058101756184096981831803896023966,0.0,20,"[228, 257]",20 * 20
4,6,206957685430073062153135019226818237490,0.0,20,"[485, 527]",20 * 20
4,7,134903524902366999794942558164046932572,0.0,20,"[178, 200]",20 * 20
4,8,288775943873706122641430243353196131356,0.0,20,"[242, 264]",20 * 20
4,9,174720026358756947866173522830102943694,0.0,20,"[295, 319]",20 * 20
