sample_id,iteration,seed,cleaned_cells,agents
0,0,304830166112565085586719219569341951665,54.166666666666664,[84]
0,1,248326667870572635728627040425668844947,44.44444444444444,[84]
0,2,100700912151935730253395141001507437618,52.17391304347826,[81]
0,3,165861716434727596476412870628873259373,42.857142857142854,[85]
0,4,207180568597124924897757893278343993726,79.16666666666667,[78]
0,5,197448940950074498007528422668656394222,54.54545454545455,[89]
0,6,175655494659974351027986713392254394540,60.0,[88]
0,7,296605919432140354660654212645053794110,75.0,[87]
0,8,152945915768568806510479686459806875971,42.857142857142854,[86]
0,9,155023241930694119614230280050981827568,71.42857142857143,[83]
0,10,181820841130844431860236557668206291371,68.75,[85]
0,11,164883191012789844243500365338889571854,52.17391304347826,[83]
0,12,196683770183212802451057635096935930010,63.1578947368421,[83]
0,13,188575307950302089440123941979539851669,65.38461538461539,[78]
0,14,37053228867038285541965249896589746939,52.63157894736842,[88]
0,15,244542767440267222082007352988463792273,52.38095238095238,[84]
0,16,136061633295257354662363276603218955113,57.142857142857146,[80]
0,17,163099468359653142680862270435688549701,60.0,[86]
0,18,292326967688342765153211533588930585323,56.52173913043478,[83]
0,19,177431646861255132494550203772919278109,57.142857142857146,[86]
0,20,257593233482510432106363451582365768519,61.111111111111114,[79]
0,21,10504308475642266844712339954218947323,50.0,[84]
0,22,151449269646223841936374467658831254802,40.0,[84]
0,23,38003352587345028791507828708848661123,52.38095238095238,[88]
0,24,292153273747913161148681256387258685166,73.91304347826087,[88]
0,25,192595183122731078266939077323213068991,55.55555555555556,[84]
0,26,306137330863670648743489506097339632445,60.0,[82]
0,27,122836116341191305793915981167257790893,57.142857142857146,[82]
0,28,235646557605878279057350829919297485412,75.0,[86]
0,29,133586808519528011639423976484778775766,47.05882352941177,[79]
1,0,45629846789920165493219883680463203228,8.0,"[83, 84, 86, 85, 82, 75]"
1,1,216467317267469833366674483632565936299,26.31578947368421,"[83, 83, 75, 89, 79, 80]"
1,2,210042665771943526574777335567409205331,0.0,"[70, 77, 82, 72, 76, 81]"
1,3,113376415677233137550004983262550505507,17.647058823529413,"[82, 86, 74, 81, 86, 82]"
1,4,227863800893314215073967646947297446755,0.0,"[77, 75, 72, 75, 71, 78]"
1,5,60550921347180285282513303703613437017,13.636363636363637,"[81, 69, 83, 84, 89, 76]"
1,6,69754211662459497558419837034396646362,26.31578947368421,"[84, 80, 79, 79, 82, 87]"
1,7,216866713601652512617373145041055021976,10.526315789473685,"[83, 87, 88, 85, 87, 82]"
1,8,317788124109350578507833344317449791786,8.0,"[74, 90, 78, 84, 80, 88]"
1,9,249718742786189114911846142222826470629,16.666666666666668,"[83, 87, 88, 82, 82, 93]"
1,10,261405012304093698713161379480442867631,13.636363636363637,"[82, 85, 85, 81, 84, 76]"
1,11,187595613477882381630418899944835465242,5.882352941176471,"[88, 85, 80, 79, 79, 91]"
1,12,49566229078873634563989598576504981832,18.75,"[89, 89, 76, 87, 85, 81]"
1,13,290413339610269572981836904687809226763,18.181818181818183,"[66, 81, 79, 84, 79, 81]"
1,14,106048261017368150064488404880145177512,22.727272727272727,"[84, 78, 75, 84, 80, 79]"
1,15,9233078929058079463437210918299464457,5.555555555555555,"[81, 90, 84, 89, 84, 86]"
1,16,180916996925307329563984560224912617002,7.142857142857143,"[82, 77, 88, 83, 83, 74]"
1,17,274725285496833453928474882242656806352,0.0,"[73, 79, 69, 64, 75, 77]"
1,18,127392739454179680726406248436491230890,5.882352941176471,"[88, 76, 82, 83, 78, 75]"
1,19,61535059114158083431556146237271242459,45.45454545454545,"[86, 77, 83, 81, 80, 86]"
1,20,271269759092145047204101119644375681078,33.333333333333336,"[79, 78, 72, 75, 81, 78]"
1,21,249485284063141111698416253277670954300,8.333333333333334,"[85, 80, 84, 83, 75, 73]"
1,22,150859122643023989254845940830406972716,8.333333333333334,"[84, 81, 83, 83, 86, 84]"
1,23,95754200530087908643109741321723041495,0.0,"[68, 65, 80, 74, 73, 80]"
1,24,234166271176199585563944192666937591837,20.0,"[83, 88, 78, 90, 79, 77]"
1,25,39937236716619900809673019436478659589,5.882352941176471,"[87, 78, 85, 88, 79, 88]"
1,26,132995720030756248520939984703910579969,19.047619047619047,"[81, 82, 84, 77, 82, 91]"
1,27,212124224511919622188335626669403844960,9.090909090909092,"[91, 80, 81, 94, 84, 76]"
1,28,258159850607799043351344526478491324459,11.764705882352942,"[90, 88, 82, 85, 78, 84]"
1,29,326675320919733369538112247146744758734,10.526315789473685,"[87, 86, 84, 70, 88, 86]"
2,0,52619281811591441685408932547119257803,17.647058823529413,"[80, 82, 76, 81, 81, 82, 86, 84, 83, 80, 86]"
2,1,326274001548457935207382622066930825974,0.0,"[45, 54, 54, 54, 51, 44, 54, 50, 58, 51, 49]"
2,2,266647179644643273886773046892550208438,4.3478260869565215,"[74, 85, 87, 82, 83, 81, 89, 79, 73, 89, 89]"
2,3,309694212149533140082259173170740716902,0.0,"[54, 57, 52, 51, 43, 57, 54, 54, 51, 54, 51]"
2,4,305975459618882656093053014705677425720,0.0,"[54, 55, 58, 50, 54, 53, 60, 43, 56, 46, 55]"
2,5,104143428171782557875919463476615575311,0.0,"[61, 55, 68, 60, 64, 59, 58, 49, 50, 54, 56]"
2,6,238935784358986030343266571393596300634,0.0,"[64, 69, 57, 69, 72, 56, 60, 60, 64, 66, 61]"
2,7,306647703759464981413459133705978152997,0.0,"[41, 48, 47, 41, 47, 49, 50, 45, 52, 40, 43]"
2,8,305819816333941969092936926192669008569,0.0,"[84, 85, 81, 77, 89, 78, 88, 89, 82, 74, 90]"
2,9,174745381894575392324624653241742181618,0.0,"[78, 71, 73, 73, 77, 76, 76, 78, 76, 80, 83]"
2,10,273362248561323318399695364236066091076,0.0,"[47, 45, 44, 43, 50, 48, 51, 52, 45, 51, 50]"
2,11,192584312869458331490704658880218986969,0.0,"[51, 49, 60, 53, 49, 59, 56, 55, 55, 57, 61]"
2,12,72682426987173087000494305224217599129,0.0,"[65, 69, 68, 58, 68, 71, 72, 66, 68, 64, 76]"
2,13,75602814374866412667676550022417767803,0.0,"[35, 35, 34, 40, 36, 34, 38, 36, 37, 39, 39]"
2,14,260970193762610081266591778865012136463,10.526315789473685,"[85, 74, 84, 81, 80, 88, 88, 86, 85, 79, 87]"
2,15,171063730647387370372857099423757469541,0.0,"[77, 81, 81, 79, 81, 75, 81, 73, 84, 80, 73]"
2,16,187769056349725038017441763717361240539,0.0,"[50, 41, 43, 46, 39, 44, 44, 43, 44, 42, 46]"
2,17,131792013145066559706721590738190977271,0.0,"[65, 64, 66, 64, 67, 72, 64, 68, 70, 62, 70]"
2,18,160842455919046930271291632106055846663,0.0,"[74, 75, 77, 75, 78, 74, 82, 71, 71, 78, 74]"
2,19,304778319596817108722088405936189858337,5.555555555555555,"[79, 78, 86, 83, 76, 80, 87, 80, 79, 81, 88]"
2,20,3918289174436137331822844049994330650,10.0,"[81, 88, 81, 72, 91, 91, 87, 83, 80, 84, 83]"
2,21,281867956218207968827913131235531394685,0.0,"[47, 51, 53, 44, 48, 47, 47, 49, 49, 44, 46]"
2,22,18967885613661995791581746976104401276,0.0,"[63, 60, 66, 64, 61, 65, 69, 61, 64, 65, 71]"
2,23,118555738205358979230421809481391874506,0.0,"[72, 74, 68, 70, 62, 70, 67, 63, 67, 72, 69]"
2,24,244187282277108473869010581000877344744,0.0,"[55, 61, 60, 71, 66, 59, 62, 62, 63, 56, 67]"
2,25,144154520398496753608561235509222867799,0.0,"[64, 72, 64, 69, 68, 65, 67, 67, 66, 62, 64]"
2,26,329126094820501885616081400147620540945,4.166666666666667,"[82, 85, 79, 81, 90, 79, 82, 90, 71, 82, 83]"
2,27,321708047902333678304904009291939281273,15.384615384615385,"[90, 88, 90, 80, 88, 84, 78, 89, 86, 90, 86]"
2,28,164244882949575742987459204021099954561,0.0,"[64, 64, 65, 55, 59, 64, 54, 63, 56, 60, 67]"
2,29,333819413973690738877021947581253601020,4.761904761904762,"[80, 86, 81, 86, 88, 84, 74, 93, 84, 81, 79]"
3,0,53405182518084955593097920289962689128,0.0,"[70, 60, 62, 64, 69, 68, 67, 67, 62, 73, 67, 68, 58, 68, 71, 60]"
3,1,92528009513309962266039514654362623948,0.0,"[51, 55, 56, 54, 59, 58, 54, 60, 59, 58, 52, 58, 57, 62, 59, 60]"
3,2,162311891949799453140697559540322546110,0.0,"[45, 37, 43, 45, 45, 36, 46, 51, 41, 51, 42, 42, 48, 45, 41, 40]"
3,3,182871973229928605387170802891781881917,0.0,"[60, 64, 69, 62, 62, 55, 61, 67, 61, 73, 64, 61, 62, 61, 67, 58]"
3,4,160074612066730573079211006920875797687,0.0,"[52, 57, 55, 54, 52, 59, 57, 55, 57, 52, 53, 53, 52, 51, 54, 55]"
3,5,27208958290369802118160255378993231588,0.0,"[47, 40, 35, 45, 46, 44, 47, 44, 42, 40, 37, 46, 46, 46, 40, 43]"
3,6,87806525903216512199396515391804980905,0.0,"[50, 50, 51, 54, 51, 50, 54, 52, 54, 54, 48, 50, 41, 44, 48, 56]"
3,7,189680502321485879658436590970073066200,0.0,"[60, 56, 54, 66, 53, 59, 58, 58, 56, 62, 53, 58, 61, 57, 60, 58]"
