sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,224567954625742462094384874938021042338,12.820512820512821,1,"[1709, 1709]",20 * 20
0,1,163882820089810430434236603413199676104,10.126582278481013,1,"[1754, 1754]",20 * 20
0,2,176901052540994433125958927383667944104,10.256410256410257,1,"[1706, 1706]",20 * 20
0,3,221674803652160690929733077047283612560,30.666666666666668,1,"[1740, 1740]",20 * 20
0,4,288390806388207426952685129609304572559,27.536231884057973,1,"[1739, 1739]",20 * 20
0,5,157950394983788554123612449229349061380,8.974358974358974,1,"[1749, 1749]",20 * 20
0,6,273888200053990259856816830610704621180,23.333333333333332,1,"[1731, 1731]",20 * 20
0,7,92579853449508527002469529222976202986,19.54022988505747,1,"[1721, 1721]",20 * 20
0,8,238151668981180091217150724646662521889,22.727272727272727,1,"[1754, 1754]",20 * 20
0,9,319049430479517523446330188648873672377,9.722222222222221,1,"[1752, 1752]",20 * 20
1,0,56451503961695387547701938138848714529,0.0,6,"[569, 594]",20 * 20
1,1,15700822479219764844097667675079618533,0.0,6,"[615, 647]",20 * 20
1,2,10376939887781726613025556301215360818,0.0,6,"[767, 805]",20 * 20
1,3,238585892797839507848839166797688870680,0.0,6,"[464, 483]",20 * 20
1,4,59471010712614163101026886510569907845,1.25,6,"[1709, 1758]",20 * 20
1,5,242579828976857607997723810755744718704,0.0,6,"[603, 622]",20 * 20
1,6,162111795770884017365643577774364831768,0.0,6,"[1465, 1528]",20 * 20
1,7,225940823144030577771376229965051172527,0.0,6,"[674, 711]",20 * 20
1,8,163554270152775933563385599565848246206,0.0,6,"[505, 527]",20 * 20
1,9,248463940918803628034984343893571821213,0.0,6,"[558, 587]",20 * 20
2,0,245573606334403074800633516504618271408,0.0,11,"[364, 391]",20 * 20
2,1,200320168225725929110852999433198216044,0.0,11,"[260, 282]",20 * 20
2,2,284695836274575850982393606114009493839,0.0,11,"[634, 655]",20 * 20
2,3,1898123786828886172143026951948560758,0.0,11,"[496, 525]",20 * 20
2,4,186480215956408271942369972660203434211,0.0,11,"[374, 399]",20 * 20
2,5,99312279609047674410579606062041816249,0.0,11,"[264, 286]",20 * 20
2,6,205845061762820646206964786694030353016,0.0,11,"[321, 362]",20 * 20
2,7,148161153250386227059711831304598475937,0.0,11,"[280, 307]",20 * 20
2,8,204313348382191124544721050800846227824,0.0,11,"[536, 587]",20 * 20
2,9,62076531245714409557462598480573187415,0.0,11,"[311, 349]",20 * 20
3,0,92303968781613849010497518870762775670,0.0,16,"[351, 372]",20 * 20
3,1,302232980774024459531657590430128334477,0.0,16,"[296, 322]",20 * 20
3,2,59454453055582236072330258791305146836,0.0,16,"[353, 386]",20 * 20
3,3,40612530020305035171685788880689647909,0.0,16,"[538, 569]",20 * 20
3,4,109040457638062294200158199911436664039,0.0,16,"[461, 489]",20 * 20
3,5,288278749595742741527198611552671526498,0.0,16,"[640, 679]",20 * 20
3,6,27635346750623935923465266114401273893,0.0,16,"[300, 339]",20 * 20
3,7,87935039925104271812881458049016071673,0.0,16,"[444, 494]",20 * 20
3,8,268239159895456223073975431780332371234,0.0,16,"[446, 482]",20 * 20
3,9,63062045213455826217376145316703020654,0.0,16,"[325, 365]",20 * 20
4,0,263602655998770062773145865608251021469,0.0,20,"[373, 403]",20 * 20
4,1,32866922085738724514038083659917270757,0.0,20,"[329, 361]",20 * 20
4,2,60304541798333535074637533734214328477,0.0,20,"[306, 339]",20 * 20
4,3,156608620983979561375773295191409718901,0.0,20,"[228, 265]",20 * 20
4,4,268754794387360020908744664449046363393,0.0,20,"[234, 265]",20 * 20
4,5,223104069525683099750868589547981509738,0.0,20,"[211, 234]",20 * 20
4,6,205764157339266087117570715521248069090,0.0,20,"[268, 301]",20 * 20
4,7,322856350867374723376186097095603337133,0.0,20,"[218, 243]",20 * 20
4,8,44744724677461017693351802641888660000,0.0,20,"[250, 286]",20 * 20
4,9,193428895784859056374302384286732125515,0.0,20,"[398, 428]",20 * 20
