sample_id,iteration,seed,cleaned_cells,num_agents,min_moves,max_moves,total_steps,size
0,0,39399238075926925840366660669027125062,20.388349514563107,1,4359,4359,5000,40 * 40
0,1,330335810764055665536539245873925258015,29.801324503311257,1,4375,4375,5000,40 * 40
0,2,127940555318575133095606064723535662215,27.43362831858407,1,4377,4377,5000,40 * 40
0,3,176921727653051943178803746310738911681,41.157556270096464,1,4398,4398,5000,40 * 40
0,4,79395210626115399964774540327657694141,44.30379746835443,1,4430,4430,5000,40 * 40
0,5,152832344959205178385459374542757785770,38.90577507598784,1,4384,4384,5000,40 * 40
0,6,212627821674284049329581931472573121500,48.58044164037855,1,4344,4344,5000,40 * 40
0,7,294551674244563402385789919649476847624,29.6875,1,4389,4389,5000,40 * 40
0,8,320258083575260162493251473974736488324,34.36532507739938,1,4384,4384,5000,40 * 40
0,9,23631031251477182473390960307339350906,34.30232558139535,1,4395,4395,5000,40 * 40
1,0,316650305335174457187918611038029178059,0.0,13,1692,1765,1964,40 * 40
1,1,281777039964137265099792262519326824593,0.0,13,2716,2771,3120,40 * 40
1,2,335622347235094061204027153074474795220,0.0,13,1656,1733,1939,40 * 40
1,3,265789988611408980821822213472110676245,0.0,13,2997,3104,3493,40 * 40
1,4,61809898370187343107250617391091991244,0.0,13,2619,2711,3051,40 * 40
1,5,87108179412764636788918892002124652090,0.0,13,2101,2163,2434,40 * 40
1,6,62270535095927380804970549670326208353,0.0,13,2118,2170,2435,40 * 40
1,7,7223807846313200221175348233835175095,0.0,13,1815,1897,2129,40 * 40
1,8,62452457370688087167113692479475180125,0.0,13,1983,2033,2301,40 * 40
1,9,24652750023316903956705807796510617353,0.0,13,1253,1311,1472,40 * 40
2,0,204175788703072282927389118021094486118,0.0,26,1109,1149,1294,40 * 40
2,1,166012484350439520598189571755888800060,0.0,26,1305,1352,1506,40 * 40
2,2,131797452589904200130611459703129094461,0.0,26,1424,1479,1660,40 * 40
2,3,46154431847396864820650227015957896179,0.0,26,1489,1550,1732,40 * 40
2,4,96555616411886535633033652756687638393,0.0,26,1985,2085,2326,40 * 40
2,5,136218865070968015497466146460892387731,0.0,26,1637,1702,1904,40 * 40
2,6,291117531271377624372026548813633684314,0.0,26,1297,1350,1518,40 * 40
2,7,188345626940282708352118780782931311466,0.0,26,939,1014,1117,40 * 40
2,8,223851809497525130621671487776907637719,0.0,26,1601,1687,1896,40 * 40
2,9,68623918834194580645145760649982492589,0.0,26,858,912,1017,40 * 40
3,0,234474457027693908935559777532874546002,0.0,38,1000,1068,1199,40 * 40
3,1,192837271340111807142860206220591180078,0.0,38,860,902,1007,40 * 40
3,2,127559837648603852646115252294853218483,0.0,38,1166,1226,1370,40 * 40
3,3,253581476732431084108383012030835721483,0.0,38,1054,1117,1248,40 * 40
3,4,4032438507412257689769765093904354138,0.0,38,930,967,1082,40 * 40
3,5,84857961807395995664014384874169421259,0.0,38,1742,1821,2028,40 * 40
3,6,197115990857920657964895824418255084135,0.0,38,1130,1202,1329,40 * 40
3,7,307470955534879253008853374432278226583,0.0,38,1310,1357,1526,40 * 40
3,8,2364220758747795709439919916747011547,0.0,38,932,990,1108,40 * 40
3,9,274451570569763045648549638436438123301,0.0,38,943,1012,1139,40 * 40
4,0,104395240357333921294369490729576123615,0.0,50,810,868,953,40 * 40
4,1,214314689495923623008523645840811610091,0.0,50,1137,1196,1334,40 * 40
4,2,285687721591342910174732969875563422174,0.0,50,1018,1087,1209,40 * 40
4,3,63337409864810636209670368868648396781,0.0,50,783,839,933,40 * 40
4,4,151518509870523545167482090586348044139,0.0,50,726,767,854,40 * 40
4,5,141174040694322664992679774806095364142,0.0,50,885,936,1041,40 * 40
4,6,73377379943775767520694598586498485745,0.0,50,1443,1530,1704,40 * 40
4,7,194520125764623070473382459013517869966,0.0,50,867,917,1019,40 * 40
4,8,236786597026040000237465087766579604174,0.0,50,907,985,1092,40 * 40
4,9,3677730061131392614496524780648056739,0.0,50,839,899,999,40 * 40
