sample_id,iteration,seed,cleaned_cells,agents
0,0,64497171401036552762300069263875896195,60.0,[84]
0,1,228127983104836814800505820743637669046,52.94117647058823,[81]
0,2,143145529278113246991299831678757724816,70.0,[91]
0,3,73868929965937719749005303513101364539,82.3529411764706,[71]
0,4,74479508004549201649015767823735659186,83.33333333333333,[75]
0,5,117141579929519732204280000492284894851,58.8235294117647,[91]
0,6,59997003399950833033984742883782195032,54.166666666666664,[80]
0,7,25943936420012708764024588685742419863,66.66666666666667,[84]
0,8,190164676215906507661995582653770009469,68.42105263157895,[85]
0,9,302366851423126879411594077588617202943,66.66666666666667,[79]
0,10,164743530192069627060101430827034796611,60.0,[72]
0,11,134317631495752018863272027181538271044,70.83333333333333,[87]
0,12,161486651681934269250917001185265682675,61.904761904761905,[85]
0,13,97119578965559186103986839145791582784,68.18181818181819,[82]
0,14,216295872525758618462988219874273017088,80.0,[80]
0,15,115286709611880426073119471992116276525,65.625,[80]
0,16,204944725362768686756319806445595794719,53.333333333333336,[89]
0,17,24992280878353481940732899976213464965,58.8235294117647,[81]
0,18,9818254140064900505550293404975392012,75.0,[75]
0,19,122974788380015636189417765986270868092,78.26086956521739,[90]
0,20,334797483494232268980859385639249456238,61.904761904761905,[83]
0,21,124434531784091478577609929820890818007,50.0,[82]
0,22,207299042261826833149278676142590195318,55.0,[79]
0,23,26999335281247046311812326210600985827,70.58823529411765,[85]
0,24,261763418970128345285176122249625693725,76.66666666666667,[78]
0,25,304233417484228705547769674816748923751,82.6086956521739,[82]
0,26,327182457379583823546846432356272361597,70.0,[81]
0,27,90804317830307498371533868883489953342,76.0,[80]
0,28,31110310882107196701367356153078011648,40.0,[85]
0,29,83200734484882733047558232646821468427,66.66666666666667,[74]
1,0,217177790254455732041167271822700720837,19.047619047619047,"[85, 85, 89, 87, 83, 88]"
1,1,311842604820151832215013961174448014333,19.047619047619047,"[80, 83, 84, 90, 80, 77]"
1,2,75926871889526627048889984822566238565,31.25,"[84, 87, 82, 86, 79, 86]"
1,3,296047236817104870541846170804921219499,26.31578947368421,"[81, 78, 84, 91, 83, 80]"
1,4,132922326560388342672385872187250962508,13.043478260869565,"[84, 85, 82, 82, 87, 77]"
1,5,4132547861530982569600814766803712465,12.5,"[80, 80, 90, 73, 84, 89]"
1,6,16319559732662955934645643880585991220,5.2631578947368425,"[83, 79, 88, 83, 86, 92]"
1,7,105934856284613421545536224010828403551,23.80952380952381,"[81, 81, 80, 82, 88, 77]"
1,8,32491497136364542037694651311423683286,0.0,"[66, 70, 67, 59, 69, 57]"
1,9,256716278516229033529465823533632274017,0.0,"[58, 62, 61, 59, 61, 66]"
1,10,311533046436815778572918680590960444264,27.272727272727273,"[77, 85, 90, 85, 80, 83]"
1,11,239919869061557375689387675707007321910,33.333333333333336,"[82, 81, 72, 90, 83, 86]"
1,12,222433461037489048430540573941120323427,5.555555555555555,"[77, 84, 84, 75, 84, 90]"
1,13,30160567359574769078053526732758735894,15.0,"[80, 88, 75, 84, 91, 87]"
1,14,199106484476908273506185304545730709568,12.5,"[84, 80, 81, 79, 90, 85]"
1,15,22768517856355511215786542669746463020,23.529411764705884,"[82, 89, 77, 86, 77, 84]"
1,16,154597407413395418853501868959954676743,0.0,"[85, 83, 90, 77, 85, 80]"
1,17,133591466203455200626309622985845349410,16.0,"[88, 87, 82, 77, 89, 82]"
1,18,212094996693591164594649917541093179161,11.11111111111111,"[77, 88, 83, 86, 81, 84]"
1,19,198590072182992796279189075933759873797,21.73913043478261,"[81, 83, 87, 88, 85, 86]"
1,20,111846033316412140111532260651621718733,0.0,"[73, 73, 76, 79, 74, 71]"
1,21,216777274061841364012065066009587546337,21.05263157894737,"[82, 76, 84, 89, 88, 85]"
1,22,123426275331700593906115803699918760606,12.0,"[80, 84, 85, 85, 82, 85]"
1,23,318804685790275801220622888536634537434,33.333333333333336,"[75, 81, 86, 78, 81, 81]"
1,24,302899465528738858402289306170539744788,0.0,"[73, 72, 64, 73, 73, 70]"
1,25,80269967857299074137643923886523216862,0.0,"[74, 79, 79, 80, 78, 82]"
1,26,14721740666430143014556072924580344103,11.764705882352942,"[82, 83, 90, 84, 85, 93]"
1,27,45557020969099911146683723456898538065,15.0,"[82, 83, 81, 79, 79, 83]"
1,28,18007511505886729251617124561819779817,15.789473684210526,"[83, 82, 77, 77, 84, 89]"
1,29,231266487452846349001540735857564522838,4.545454545454546,"[78, 79, 82, 78, 85, 78]"
2,0,324962189212264041046332467337819681320,8.0,"[86, 76, 77, 86, 87, 84, 87, 83, 85, 86, 83]"
2,1,222540707611240044184573965296720989471,7.6923076923076925,"[83, 86, 80, 80, 85, 81, 73, 81, 83, 76, 78]"
2,2,208527764511742414372842007149984530253,0.0,"[52, 57, 58, 57, 50, 56, 57, 55, 60, 52, 60]"
2,3,288372592818197805617858114511180939446,0.0,"[60, 58, 57, 62, 59, 56, 53, 59, 55, 50, 58]"
2,4,95974067012141732596855018482351701958,0.0,"[68, 68, 75, 73, 70, 75, 74, 66, 71, 77, 76]"
2,5,214253362773107401355973400396908891492,0.0,"[75, 76, 65, 81, 73, 81, 78, 69, 64, 71, 80]"
2,6,104544136059808543981427615761574799573,0.0,"[62, 65, 65, 64, 57, 68, 59, 61, 59, 64, 63]"
2,7,335920405768274589332999949560066710051,0.0,"[50, 54, 54, 62, 60, 49, 57, 62, 53, 56, 57]"
2,8,175060027490787877297067562947071127586,0.0,"[69, 62, 68, 63, 65, 69, 66, 68, 58, 65, 71]"
2,9,120462912845321788068331964729902233166,8.695652173913043,"[82, 81, 80, 80, 84, 87, 87, 87, 77, 79, 88]"
2,10,84053870671280252252004970074663686086,11.764705882352942,"[68, 80, 82, 88, 82, 85, 82, 68, 83, 86, 87]"
2,11,247806453712003194824738001633908101800,0.0,"[70, 69, 64, 70, 73, 68, 74, 71, 80, 67, 64]"
2,12,150140116191463170325407329884434622156,11.764705882352942,"[85, 82, 88, 90, 85, 76, 84, 79, 83, 77, 86]"
2,13,46344135454797659663369342120444517088,6.666666666666667,"[82, 88, 81, 87, 87, 84, 91, 83, 89, 83, 79]"
2,14,104344340276040785462257597993873978274,0.0,"[48, 47, 48, 50, 48, 44, 48, 54, 52, 52, 47]"
2,15,288388008668070002266333983615760266480,0.0,"[68, 65, 67, 68, 70, 65, 63, 67, 68, 65, 68]"
2,16,17365404090381538746211725977571089372,0.0,"[45, 50, 52, 49, 50, 44, 53, 45, 51, 55, 57]"
2,17,176404665509136201791531285397674111476,5.555555555555555,"[73, 84, 84, 82, 81, 87, 85, 85, 81, 82, 80]"
2,18,203078216152380558271576436628159142294,0.0,"[70, 76, 73, 68, 74, 67, 62, 76, 73, 72, 68]"
2,19,319069840266693617973489619692679272343,14.814814814814815,"[81, 78, 86, 77, 82, 79, 84, 72, 83, 83, 84]"
2,20,307549325249484207511513633708977808306,15.384615384615385,"[91, 81, 81, 84, 81, 75, 85, 82, 88, 80, 78]"
2,21,255388121275253244651343913152836529749,0.0,"[53, 58, 50, 58, 57, 54, 58, 48, 61, 53, 56]"
