sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,221193789000042074260577054312278718037,91.25,1,"[83, 83]",20 * 20
0,1,67926453263948039533242271663254149308,84.81012658227849,1,"[89, 89]",20 * 20
0,2,205114381593899914786049600150657786334,86.20689655172414,1,"[81, 81]",20 * 20
0,3,163334071022451256222681123085193131530,92.95774647887323,1,"[79, 79]",20 * 20
0,4,10162533021811648260334210717938597054,91.89189189189189,1,"[84, 84]",20 * 20
0,5,187144676831488467627721553090781148061,87.64044943820225,1,"[84, 84]",20 * 20
0,6,126727977566342365480364516267922852372,85.22727272727273,1,"[85, 85]",20 * 20
0,7,100893198646181622844208855927910493552,85.88235294117646,1,"[85, 85]",20 * 20
0,8,249110681782508023784960523844170558009,90.21739130434783,1,"[85, 85]",20 * 20
0,9,188585997070881746899235377708682477284,86.41975308641975,1,"[88, 88]",20 * 20
1,0,309212505906300040925989202758852834229,71.08433734939759,6,"[84, 89]",20 * 20
1,1,208233344654259241189989310029882072094,77.6470588235294,6,"[79, 92]",20 * 20
1,2,78852913711604888102214126585473217550,70.0,6,"[82, 91]",20 * 20
1,3,283757661068193173716649787343693315755,71.05263157894737,6,"[78, 88]",20 * 20
1,4,254790213133242861071077370436215075032,68.6046511627907,6,"[76, 89]",20 * 20
1,5,232712066490847602618463413287232421999,70.27027027027027,6,"[80, 89]",20 * 20
1,6,77468839430464310535433024249061887988,67.10526315789474,6,"[81, 92]",20 * 20
1,7,252628693909507126300621637037842560109,56.41025641025641,6,"[81, 90]",20 * 20
1,8,224975029993116803949386921020879533802,73.97260273972603,6,"[78, 87]",20 * 20
1,9,259736401784670145031616501862122323404,63.44086021505376,6,"[82, 87]",20 * 20
2,0,187388943244355171043262528631311137863,56.25,11,"[80, 89]",20 * 20
2,1,33369101993117263347810104577284421357,48.648648648648646,11,"[74, 90]",20 * 20
2,2,220369427086996146361446619074801581926,55.319148936170215,11,"[76, 93]",20 * 20
2,3,118403029550780333006458429371388529985,63.63636363636363,11,"[76, 95]",20 * 20
2,4,251333817710628733616323094956282286879,58.02469135802469,11,"[78, 89]",20 * 20
2,5,260109220484504142112366645689872226491,61.25,11,"[79, 91]",20 * 20
2,6,261441632040631054982034984414147834776,63.75,11,"[80, 94]",20 * 20
2,7,35129128142120195296576722933377461436,75.29411764705883,11,"[69, 89]",20 * 20
2,8,214775671124182291865709310923010311751,45.26315789473684,11,"[82, 95]",20 * 20
2,9,141522673008293054895625210669901021120,55.95238095238095,11,"[82, 91]",20 * 20
3,0,243813704125483843621270144082332875536,43.26923076923077,16,"[68, 93]",20 * 20
3,1,253836358697520241102417891095146311760,57.142857142857146,16,"[83, 94]",20 * 20
3,2,325065188550877308633660492920325890519,45.714285714285715,16,"[74, 95]",20 * 20
3,3,267455184218562810296888716776749094253,44.04761904761905,16,"[79, 94]",20 * 20
3,4,45646765623999106229000245284587898967,36.92307692307692,16,"[80, 90]",20 * 20
3,5,116631468453516895920314305844461799155,40.57971014492754,16,"[82, 93]",20 * 20
3,6,64674799873210892577159783242469437264,57.333333333333336,16,"[79, 93]",20 * 20
3,7,166943235063691893390786395964477547782,40.84507042253521,16,"[78, 93]",20 * 20
3,8,238231732667848807554549328141935302441,47.88732394366197,16,"[81, 95]",20 * 20
3,9,23494058869692908062993414376424025513,35.294117647058826,16,"[74, 90]",20 * 20
4,0,30505688792492193908900688474139485,53.65853658536585,20,"[76, 92]",20 * 20
4,1,11127137469979546286963783416800352368,36.507936507936506,20,"[77, 95]",20 * 20
4,2,265923529351656126281009130997018170514,41.55844155844156,20,"[77, 91]",20 * 20
4,3,310803692760282089964115523350924207349,42.16867469879518,20,"[73, 94]",20 * 20
4,4,172769449105024989606234684309993584953,36.144578313253014,20,"[80, 94]",20 * 20
4,5,264218985977600368002310347262686680919,38.888888888888886,20,"[77, 92]",20 * 20
4,6,121666861790801836131565060238013223851,17.94871794871795,20,"[81, 93]",20 * 20
4,7,71144779036796184085966241534831027166,36.70886075949367,20,"[77, 95]",20 * 20
4,8,76731309614067169760819472926757457498,37.5,20,"[80, 88]",20 * 20
4,9,300236978657080405055625463777120650376,37.83783783783784,20,"[79, 94]",20 * 20
