sample_id,iteration,seed,cleaned_cells,agents
3,5,302607790292676075112562265137373907571,4.0,"[79, 79, 83, 81, 79, 83, 85, 81, 81, 84, 79, 82, 91, 75, 72, 82]"
3,6,197095881498423351166715530189954586203,0.0,"[49, 51, 43, 53, 50, 43, 53, 46, 50, 48, 40, 49, 45, 48, 49, 52]"
3,7,76899201186509052519684744505990550854,0.0,"[58, 52, 62, 61, 54, 59, 55, 59, 53, 61, 60, 56, 54, 55, 61, 53]"
3,8,201885655808635520463397670466019867124,0.0,"[60, 66, 62, 60, 62, 56, 64, 55, 58, 63, 59, 59, 59, 64, 63, 64]"
3,9,299300122583373162558747864414681956410,0.0,"[58, 63, 67, 61, 61, 70, 61, 60, 64, 64, 61, 65, 63, 62, 66, 65]"
3,10,213744710977255062691785629724410773166,0.0,"[53, 62, 56, 60, 61, 58, 56, 60, 56, 56, 57, 64, 57, 48, 50, 56]"
3,11,231201566534400132449894312967622893743,0.0,"[82, 80, 86, 84, 84, 72, 81, 75, 76, 84, 79, 76, 84, 85, 76, 80]"
3,12,132598422407958789246287588480501707285,0.0,"[47, 49, 51, 34, 49, 42, 49, 47, 48, 49, 42, 46, 49, 45, 48, 44]"
3,13,117716174854689554350418145716012504508,0.0,"[35, 37, 34, 36, 36, 37, 32, 33, 34, 36, 36, 34, 35, 40, 38, 33]"
3,14,114237737972620575302024865860336833528,0.0,"[56, 47, 55, 59, 47, 53, 54, 52, 51, 53, 53, 49, 57, 53, 54, 47]"
3,15,268886307304576780521958053222043199698,0.0,"[69, 66, 66, 68, 63, 71, 71, 71, 62, 69, 60, 66, 69, 60, 73, 61]"
3,16,215661808190297715411259343595034989431,0.0,"[70, 76, 82, 75, 81, 81, 80, 83, 80, 75, 75, 73, 71, 73, 82, 78]"
3,17,183716076891270823175746337284215536371,0.0,"[47, 50, 50, 47, 50, 47, 53, 50, 43, 51, 47, 42, 47, 54, 53, 45]"
3,18,56410483369125031389987201827240562159,0.0,"[57, 55, 57, 61, 67, 56, 50, 54, 60, 53, 56, 52, 57, 58, 53, 59]"
3,19,328494701221174124362307640801485628662,0.0,"[76, 87, 80, 84, 81, 82, 82, 79, 78, 80, 78, 86, 81, 83, 77, 80]"
3,20,190739631781679907548603281292828444518,0.0,"[70, 65, 65, 70, 67, 63, 64, 73, 55, 71, 58, 66, 59, 67, 64, 56]"
3,21,256864871948669043691708857986156081579,3.5714285714285716,"[85, 84, 80, 84, 74, 90, 93, 83, 83, 90, 79, 82, 89, 79, 82, 83]"
3,22,85213963397280949228648705691397092067,0.0,"[44, 51, 46, 48, 47, 47, 42, 47, 48, 44, 48, 45, 52, 48, 49, 50]"
3,23,47598150083714930456028547581832969761,0.0,"[66, 65, 58, 63, 67, 75, 69, 66, 64, 63, 60, 62, 63, 60, 67, 63]"
3,24,54486339594319809720159872464271266708,0.0,"[74, 79, 82, 81, 84, 86, 79, 78, 80, 77, 84, 81, 82, 74, 81, 79]"
3,25,223157401539339036882154770963565618905,0.0,"[56, 58, 57, 65, 64, 67, 60, 61, 66, 61, 62, 59, 61, 56, 53, 59]"
3,26,79190526974238905589475620933995093477,0.0,"[22, 23, 23, 29, 27, 24, 17, 28, 21, 29, 30, 23, 29, 26, 27, 30]"
3,27,144578064019859464254181221310861663288,4.761904761904762,"[82, 78, 75, 82, 63, 83, 82, 86, 90, 79, 79, 86, 87, 74, 83, 82]"
3,28,298756472125709146330394174335682315907,8.0,"[90, 74, 83, 82, 82, 86, 86, 86, 90, 78, 84, 82, 82, 91, 81, 81]"
3,29,124847376208723219965941358821733558078,0.0,"[30, 29, 29, 26, 26, 32, 29, 28, 29, 28, 27, 30, 32, 31, 27, 29]"
4,0,68321931883288078156406218247923115332,0.0,"[61, 72, 59, 68, 64, 67, 72, 68, 74, 67, 68, 63, 69, 59, 73, 70, 73, 68, 69, 68]"
4,1,206101946429813793971650629663956789874,6.666666666666667,"[87, 81, 79, 83, 81, 83, 83, 83, 88, 85, 86, 83, 79, 79, 80, 81, 85, 79, 86, 77]"
4,2,333603063238841183158170308495958233285,4.545454545454546,"[83, 86, 83, 80, 76, 80, 86, 82, 86, 76, 85, 80, 81, 88, 76, 84, 84, 81, 85, 90]"
4,3,8138762950299786831971139125536063119,0.0,"[42, 40, 40, 46, 40, 39, 32, 35, 42, 42, 44, 35, 39, 40, 43, 41, 41, 44, 40, 37]"
4,4,147840787559924271736760189858670322199,0.0,"[60, 60, 59, 61, 53, 57, 60, 57, 57, 58, 60, 65, 62, 59, 57, 64, 62, 54, 65, 57]"
4,5,297168799366229845309522503210186683817,0.0,"[78, 73, 83, 70, 75, 77, 76, 80, 64, 75, 73, 79, 76, 75, 77, 78, 82, 79, 78, 70]"
4,6,68841910116571501765575206423192726929,0.0,"[45, 42, 42, 44, 49, 39, 47, 36, 45, 38, 43, 47, 40, 37, 45, 41, 41, 42, 42, 42]"
4,7,231252588991468311933524611026674062406,0.0,"[73, 66, 74, 63, 71, 69, 66, 68, 71, 67, 73, 70, 56, 68, 68, 64, 66, 69, 74, 64]"
4,8,324701616804668367947603034118423405035,0.0,"[70, 70, 67, 72, 70, 66, 60, 64, 69, 72, 69, 57, 62, 66, 67, 69, 66, 69, 63, 63]"
4,9,45393329120995156370697530552123829556,0.0,"[74, 77, 79, 79, 85, 74, 80, 82, 79, 81, 78, 80, 78, 72, 76, 69, 74, 80, 83, 82]"
4,10,117450402228821829354523381624870403984,0.0,"[56, 56, 57, 58, 50, 55, 59, 53, 52, 58, 48, 52, 54, 58, 56, 48, 52, 53, 60, 51]"
4,11,78439254622470277462076895076072900130,0.0,"[73, 65, 72, 68, 65, 65, 73, 69, 74, 74, 75, 69, 66, 67, 72, 70, 66, 73, 67, 70]"
4,12,294279964484213827167940174505198596363,0.0,"[31, 30, 31, 28, 29, 33, 31, 34, 32, 30, 32, 30, 35, 29, 29, 29, 31, 33, 30, 35]"
4,13,112875760936131629052119550047284453471,0.0,"[61, 63, 67, 64, 54, 60, 58, 61, 59, 62, 63, 60, 62, 64, 60, 66, 60, 62, 61, 52]"
4,14,101650481072477293434514619016379865025,0.0,"[53, 52, 46, 51, 48, 52, 51, 48, 54, 50, 51, 45, 50, 49, 51, 47, 49, 47, 48, 44]"
4,15,64458425401352404541190947147496921999,0.0,"[24, 29, 27, 31, 28, 29, 30, 29, 30, 24, 29, 29, 29, 29, 28, 26, 20, 28, 29, 25]"
4,16,161615832893547972428550528577703604857,0.0,"[41, 40, 44, 40, 42, 43, 39, 45, 42, 41, 41, 45, 47, 44, 45, 40, 43, 41, 42, 40]"
4,17,67498488350862939934491386483611959340,0.0,"[46, 45, 43, 47, 45, 47, 46, 42, 51, 52, 45, 39, 47, 43, 45, 38, 47, 42, 47, 45]"
4,18,568254019145581495763836682451693512,0.0,"[80, 81, 66, 77, 80, 85, 77, 83, 81, 84, 77, 75, 74, 79, 85, 79, 79, 83, 77, 82]"
4,19,101849738027202246749416413079948290802,0.0,"[47, 55, 53, 59, 51, 53, 58, 49, 53, 56, 55, 55, 56, 49, 54, 56, 57, 54, 50, 56]"
4,20,262626990950405906584826365655008988068,0.0,"[57, 55, 57, 52, 64, 58, 55, 55, 62, 56, 60, 55, 56, 54, 59, 59, 62, 50, 62, 58]"
4,21,139867543258625486808388446056536431729,0.0,"[48, 49, 45, 50, 45, 47, 40, 48, 44, 43, 45, 49, 44, 47, 45, 45, 46, 44, 46, 44]"
4,22,120913984890519967630867886525834409091,0.0,"[55, 58, 57, 45, 55, 49, 55, 48, 49, 57, 56, 55, 57, 53, 60, 59, 54, 49, 59, 57]"
4,23,9949022343145218340448761555359761936,0.0,"[49, 56, 56, 53, 58, 57, 53, 50, 54, 59, 64, 58, 59, 50, 54, 52, 56, 52, 59, 56]"
4,24,306075453548673656713898673861979550445,0.0,"[55, 52, 58, 53, 50, 53, 54, 50, 52, 48, 46, 47, 46, 51, 52, 55, 52, 49, 47, 48]"
4,25,316252261166368503439343969490580751105,0.0,"[71, 79, 67, 76, 74, 69, 76, 79, 67, 68, 69, 72, 71, 81, 77, 70, 71, 74, 73, 77]"
4,26,333692852908373828159968922506314288868,0.0,"[75, 75, 69, 81, 69, 81, 75, 82, 74, 82, 76, 74, 76, 69, 78, 74, 81, 77, 75, 85]"
4,27,123803636245089275066965694061792836133,0.0,"[51, 55, 59, 56, 59, 64, 55, 53, 64, 61, 61, 67, 54, 52, 58, 63, 60, 54, 55, 57]"
4,28,24594094222703807022333962269070842964,0.0,"[55, 62, 57, 61, 60, 52, 59, 58, 61, 58, 58, 65, 63, 55, 60, 60, 57, 62, 61, 56]"
4,29,247089032374159549288228521725381199924,0.0,"[61, 61, 59, 59, 56, 62, 58, 61, 59, 58, 56, 59, 58, 58, 53, 53, 57, 59, 58, 54]"
