sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
2,14,49499729085748612133413636006409886767,0.0,11,"[69, 91]",10 * 10
2,15,317729857822947583315111229817687186070,0.0,11,"[72, 80]",10 * 10
2,16,140025773727458720515530955295371998900,5.0,11,"[78, 90]",10 * 10
2,17,226459696521829468780100310475200924633,0.0,11,"[71, 81]",10 * 10
2,18,46381334732042846835255521219749275806,0.0,11,"[57, 67]",10 * 10
2,19,270030823863670047821893990507809599936,0.0,11,"[52, 64]",10 * 10
3,0,104133843552878286801740316531813597243,5.555555555555555,16,"[76, 90]",10 * 10
3,1,99592815100301722539436894241799195386,0.0,16,"[50, 60]",10 * 10
3,2,78585500037814880478388355356600520928,0.0,16,"[58, 68]",10 * 10
3,3,247887829144242203855300374584839208896,0.0,16,"[32, 44]",10 * 10
3,4,108391544976132943749346661775660177561,0.0,16,"[73, 85]",10 * 10
3,5,72898936884816274189311986925636774398,0.0,16,"[25, 37]",10 * 10
3,6,82990246799295979387997847263839889796,0.0,16,"[52, 70]",10 * 10
3,7,311916387627709892412174800704502532294,5.555555555555555,16,"[68, 89]",10 * 10
3,8,175909015943506328220056308149229921336,0.0,16,"[40, 52]",10 * 10
3,9,148022416450653657362284489379181147819,0.0,16,"[39, 50]",10 * 10
3,10,133787159937048416930758619089362779000,5.555555555555555,16,"[75, 90]",10 * 10
3,11,134524792922133083312099363392911627764,5.882352941176471,16,"[76, 92]",10 * 10
3,12,161843780280243498158668878894698511680,6.666666666666667,16,"[74, 90]",10 * 10
3,13,56354174524710344840785455800498507292,5.2631578947368425,16,"[75, 92]",10 * 10
3,14,99925636419746659516396228996590607445,0.0,16,"[32, 39]",10 * 10
3,15,179453317947001958446605815483570527215,0.0,16,"[56, 69]",10 * 10
3,16,5095632373578920032907684939260284662,0.0,16,"[46, 57]",10 * 10
3,17,123354672215134229016032653043251038843,0.0,16,"[65, 78]",10 * 10
3,18,66062619675083597131821179148127875596,0.0,16,"[44, 60]",10 * 10
3,19,269503071968219649703864632962946338218,0.0,16,"[35, 46]",10 * 10
4,0,313523678704889415353703464739293144579,0.0,20,"[42, 52]",10 * 10
4,1,117563586011672512361681662921392713090,0.0,20,"[33, 46]",10 * 10
4,2,283114348939135028548575259285998711787,0.0,20,"[34, 45]",10 * 10
4,3,252047078592370830681384367859923202533,0.0,20,"[39, 50]",10 * 10
4,4,240389699902851402236082162566709700957,0.0,20,"[37, 47]",10 * 10
4,5,148471963541076501714738641138028203597,0.0,20,"[67, 84]",10 * 10
4,6,241919575471672814852508632175440843180,0.0,20,"[34, 42]",10 * 10
4,7,238379309912947832155426427787092215389,0.0,20,"[53, 74]",10 * 10
4,8,308707039639416777452333575423995403104,0.0,20,"[53, 74]",10 * 10
4,9,314074167646881058104178030332083901425,0.0,20,"[51, 67]",10 * 10
4,10,100362059053947414112526044021301027597,0.0,20,"[34, 45]",10 * 10
4,11,60017774057507250030412603213479227313,4.545454545454546,20,"[78, 91]",10 * 10
4,12,308194204013723589429284006621090644653,5.555555555555555,20,"[73, 89]",10 * 10
4,13,315813053701777528856856034894636155889,0.0,20,"[41, 53]",10 * 10
4,14,192538353139154436612899400228244042779,0.0,20,"[34, 45]",10 * 10
4,15,293084347353069410825914068988290634718,0.0,20,"[55, 64]",10 * 10
4,16,173613673181720973645582053224476683754,0.0,20,"[27, 39]",10 * 10
4,17,124192212336927671637465711768349573022,0.0,20,"[39, 52]",10 * 10
4,18,67203397043733078779771194849879717200,0.0,20,"[23, 34]",10 * 10
4,19,57826589395633918346466102351681254832,0.0,20,"[49, 63]",10 * 10
