sample_id,iteration,seed,cleaned_cells,agents
0,0,116053279531466202148180916764626765123,65.38461538461539,87
0,1,272490859815056965071494910774447124941,47.61904761904762,83
0,2,80030885273369141815435044220938255838,76.19047619047619,79
0,3,145115762407709315711551789991949686647,62.5,78
0,4,216948407496055219699345843196210191209,58.333333333333336,83
0,5,218783954293561926718561362354467706566,71.42857142857143,86
0,6,159615526898780319503386532906177192845,35.294117647058826,87
0,7,144454142460982703255896709016559872928,75.0,81
0,8,108717375409449041175402931029939901645,52.0,86
0,9,338156561590219355131810598333435959529,64.28571428571429,80
1,0,112925771982822937406965723003267233826,9.090909090909092,77
1,1,70557282977385974722808096041783791132,33.333333333333336,78
1,2,66690448343450122443361184783209493346,5.2631578947368425,79
1,3,236386460534741451051575043072405885512,7.142857142857143,74
1,4,330715003127926949833318238396704956167,25.0,75
1,5,215326244182814056881208521116605764682,8.695652173913043,79
1,6,177828731662480127891956150189018642182,5.0,78
1,7,326643597436169154555446315630188620973,14.285714285714286,81
1,8,323058475811239326373648923931439162762,10.0,72
1,9,292081464076662818260554206811126387954,21.05263157894737,75
2,0,4421768943684339670312236067458442538,5.882352941176471,77
2,1,335848407281056410174140749809866729942,0.0,56
2,2,260113766818623119800378593991024421912,0.0,54
2,3,173402579435390993569423884649510417105,0.0,57
2,4,269770527645276631304146174766119631170,5.882352941176471,77
2,5,318067428151806618418389855235147582931,10.714285714285714,76
2,6,273249533913987682261253723482428666551,5.2631578947368425,77
2,7,3864273713135027812885704462685630455,0.0,42
2,8,94618694371394934468493813403624521816,0.0,61
2,9,234795891386275416495332235934389403297,0.0,47
3,0,79592309694134108911037833396337208487,0.0,34
3,1,83352064344250270160696527926043582855,0.0,42
3,2,227250959834802080127221317599511165412,0.0,37
3,3,33023547942862196175832881182697310907,0.0,48
3,4,147323964172402939589843145221245543648,0.0,54
3,5,128847019500972769684305656965536190217,0.0,48
3,6,277564753289790999247652362320519747704,0.0,56
3,7,220694179377830830946103658807215797436,0.0,41
3,8,58827328059214056165095698444511224882,0.0,48
3,9,234606512047003748511057528183719822728,0.0,54
4,0,127108705886363482309074127116942693439,0.0,41
4,1,113244752124339726392831491705934278882,0.0,39
4,2,221035070255208143484673083856660630278,0.0,45
4,3,64635934509280161236301704146506595924,0.0,61
4,4,41953945042374637593424331933023394079,0.0,41
4,5,229885428700643330756708646512342682483,0.0,47
4,6,273667260242979359951405349656513483181,0.0,51
4,7,120606812939892027594108225857733418923,0.0,31
4,8,13884656663599555242519010603606940820,0.0,28
4,9,177106666062115454748517971215570684634,0.0,45
