sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
4,1,158052718346114523936185145107141226477,0.0,20,"[66, 81]",10 * 10
4,2,35242439685525461987103279024993186031,0.0,20,"[25, 44]",10 * 10
4,3,189096369202403308441038532737108325757,0.0,20,"[60, 76]",10 * 10
4,4,61564609065643462620645098457303164660,0.0,20,"[50, 66]",10 * 10
4,5,218835783354978084946318621608583099332,0.0,20,"[48, 65]",10 * 10
4,6,191768866848233709078748657402859866531,0.0,20,"[57, 72]",10 * 10
4,7,292758821799242503418310085637803226529,0.0,20,"[45, 60]",10 * 10
4,8,106494345926961731669628069338736545827,0.0,20,"[66, 83]",10 * 10
4,9,199054289496045881023817790935488736322,0.0,20,"[49, 64]",10 * 10
4,10,236827363226872406007150123201601038777,0.0,20,"[38, 49]",10 * 10
4,11,311503411345058648346171248710124514777,0.0,20,"[50, 66]",10 * 10
4,12,82170791011770398893420461175970548376,0.0,20,"[30, 40]",10 * 10
4,13,50717690320272919931589498619110048907,0.0,20,"[40, 56]",10 * 10
4,14,213718326371813602770799591047048098611,4.761904761904762,20,"[72, 94]",10 * 10
4,15,81236590494124208447220530374576272835,0.0,20,"[34, 46]",10 * 10
4,16,71913025747642453645158510892711681442,7.142857142857143,20,"[78, 90]",10 * 10
4,17,248840406627917521987072311106587753791,5.2631578947368425,20,"[70, 91]",10 * 10
4,18,186025045956235368468035666419288830739,0.0,20,"[47, 64]",10 * 10
4,19,150768121806436069027706169125285510340,0.0,20,"[56, 68]",10 * 10
