sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements
0,0,181213809772578702054238828869801256495,65.38461538461539,1,"[81, 81]"
0,1,274075014284978421233982617656463620449,61.53846153846154,1,"[86, 86]"
0,2,161390313607517231115426711417073751100,73.91304347826087,1,"[86, 86]"
0,3,7044479771068802135753820051907563225,52.38095238095238,1,"[84, 84]"
0,4,164472265556829543110454216453639440337,53.84615384615385,1,"[80, 80]"
0,5,96039478270657314874720105848027633926,53.84615384615385,1,"[79, 79]"
0,6,258097162675931050175413900836071278085,69.56521739130434,1,"[81, 81]"
0,7,155216861920845914100877978299749774005,66.66666666666667,1,"[93, 93]"
0,8,181912673843687212844758462376980614792,73.07692307692308,1,"[80, 80]"
0,9,17961256782790336264375880027397848097,55.55555555555556,1,"[88, 88]"
1,0,239824877768987883347464575159740317082,0.0,6,"[64, 83]"
1,1,282373363282214863554335185207227457351,12.5,6,"[81, 87]"
1,2,141289514375407080033216319008847864085,5.555555555555555,6,"[76, 88]"
1,3,110138632095304927899321693780319028268,0.0,6,"[80, 86]"
1,4,139064211365887155796918448322821599687,18.181818181818183,6,"[75, 86]"
1,5,236881729644463708623993477231630209302,11.764705882352942,6,"[79, 89]"
1,6,311845709947354327272844252927691279928,11.11111111111111,6,"[78, 87]"
1,7,33074559731726144984636287134481692595,17.647058823529413,6,"[72, 93]"
1,8,116791173829050671182147763769943342141,10.0,6,"[78, 87]"
1,9,237341486619995819462555607909960786572,0.0,6,"[74, 91]"
2,0,332000303084948905262057236778407282728,5.555555555555555,11,"[76, 87]"
2,1,36276919441311750519920263942094284417,9.090909090909092,11,"[75, 90]"
2,2,232767112061373312226466120863689937529,0.0,11,"[73, 87]"
2,3,303167950045454880038935241569032566897,5.0,11,"[75, 90]"
2,4,175923730787318303472924803756199311956,0.0,11,"[66, 88]"
2,5,69568428122238506820714728875661949567,6.25,11,"[74, 88]"
2,6,273037005196636174246875687873753690389,0.0,11,"[66, 86]"
2,7,180729005672249643382746156433603354865,4.761904761904762,11,"[79, 89]"
2,8,192790524461347120556594385404233228774,15.0,11,"[75, 89]"
2,9,107702429393683259297980610718201510835,0.0,11,"[52, 69]"
3,0,40447182872516800119472608187330617522,0.0,16,"[59, 71]"
3,1,262355127988185051748315969123245341170,5.555555555555555,16,"[78, 95]"
3,2,188004612374729102599400463342077156188,0.0,16,"[46, 61]"
3,3,168944626391808049555108261469700678476,0.0,16,"[43, 56]"
3,4,280615993443368877027240645438002647242,0.0,16,"[45, 57]"
3,5,113553753590003460839207600613877206662,0.0,16,"[37, 53]"
3,6,296477489287383847062094754336161012510,4.3478260869565215,16,"[75, 92]"
3,7,232887949745081351647271152473908129758,0.0,16,"[66, 79]"
3,8,245987866495969764520656275564950345217,0.0,16,"[35, 46]"
3,9,98450235273489121079194810567413247633,0.0,16,"[39, 50]"
4,0,258088925027262203248068488658683487737,0.0,20,"[59, 77]"
4,1,30581770493803321451983037368290012689,0.0,20,"[61, 81]"
4,2,237959146993230718073016513464140486505,5.0,20,"[71, 89]"
4,3,40245042557285585464053315503776836359,0.0,20,"[35, 53]"
4,4,182116066833497219770827913143608118367,0.0,20,"[29, 36]"
4,5,54794900201986714950572209777827138703,0.0,20,"[33, 45]"
4,6,163825039855338375149457005071685384955,0.0,20,"[51, 67]"
4,7,156027364122497977457593468043130340297,0.0,20,"[43, 56]"
4,8,147220913163076625397008847323121537555,0.0,20,"[38, 49]"
4,9,107898144899051392682332623712851136626,0.0,20,"[50, 69]"
