sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,79688829585458454442968482302768944690,43.75,1,"[80, 80]",10 * 10
0,1,164060961723828185883064410828682591243,87.5,1,"[85, 85]",10 * 10
0,2,141067620812999739093702678627777218834,42.857142857142854,1,"[82, 82]",10 * 10
0,3,52276748011873899435135592093422010425,72.22222222222223,1,"[81, 81]",10 * 10
0,4,150344239293895852208741552184354792890,65.625,1,"[85, 85]",10 * 10
0,5,116944072703334071299687168065883574975,50.0,1,"[80, 80]",10 * 10
0,6,45066079899678836758051177089847430572,80.0,1,"[76, 76]",10 * 10
0,7,190777358775172114760086856546261574930,27.272727272727273,1,"[91, 91]",10 * 10
0,8,29764200426679831627637758629146972231,76.92307692307692,1,"[82, 82]",10 * 10
0,9,154393527653047510242169204530229998868,40.0,1,"[93, 93]",10 * 10
0,10,131458795086020343920819641308992636479,70.58823529411765,1,"[85, 85]",10 * 10
0,11,186505527092882264871320181198514564878,77.77777777777777,1,"[86, 86]",10 * 10
0,12,30009629198448153220090326240490470550,50.0,1,"[83, 83]",10 * 10
0,13,165723483695102788141061578576396665590,70.96774193548387,1,"[82, 82]",10 * 10
0,14,339787246051671504609719818202760454672,68.75,1,"[80, 80]",10 * 10
0,15,122234712624472753853546023254419497726,60.869565217391305,1,"[80, 80]",10 * 10
0,16,155997525487914839726314683284913129906,58.333333333333336,1,"[84, 84]",10 * 10
0,17,317730961197289733018427819476363320036,33.333333333333336,1,"[81, 81]",10 * 10
0,18,129567161349578621451932536622627656293,60.0,1,"[80, 80]",10 * 10
0,19,115133449236380680965167529186542019706,62.5,1,"[80, 80]",10 * 10
1,0,330837397374466978377726791671979830221,9.523809523809524,6,"[71, 84]",10 * 10
1,1,325966872917421593384934112388850984283,23.529411764705884,6,"[79, 88]",10 * 10
1,2,111518480708478314609016656310078261911,4.545454545454546,6,"[66, 90]",10 * 10
1,3,45696833763834635177854307876817925351,11.764705882352942,6,"[79, 90]",10 * 10
1,4,166750746632725423939589159261914324373,16.666666666666668,6,"[72, 90]",10 * 10
1,5,42395595903213188603795614544538980689,5.0,6,"[77, 87]",10 * 10
1,6,148476996901008883306045544314317407190,17.391304347826086,6,"[76, 90]",10 * 10
1,7,276440159974671838734864288809290386064,20.833333333333332,6,"[78, 88]",10 * 10
1,8,28097733207845324076316015247234797596,0.0,6,"[79, 87]",10 * 10
1,9,263992392980559891642277766215504752842,20.0,6,"[76, 86]",10 * 10
1,10,134522436820837073193500127649864130379,5.2631578947368425,6,"[85, 91]",10 * 10
1,11,226255217626026695031209512651986238775,0.0,6,"[68, 77]",10 * 10
1,12,208558300206236697568307758883819958576,20.0,6,"[79, 87]",10 * 10
1,13,36177844950201667129291363611622566227,10.526315789473685,6,"[77, 88]",10 * 10
1,14,90111693388822323565354385514345793277,5.555555555555555,6,"[78, 88]",10 * 10
1,15,308140208824943830321815024710436494453,10.0,6,"[79, 91]",10 * 10
1,16,55586429728014976596701331042216873163,18.75,6,"[75, 85]",10 * 10
1,17,215072730088207997021914685764885057769,13.636363636363637,6,"[78, 90]",10 * 10
1,18,272145005906071539240416008709155154308,14.285714285714286,6,"[74, 94]",10 * 10
1,19,115716920837145816165708462512362159346,10.526315789473685,6,"[74, 88]",10 * 10
2,0,311466300109051824891846955055299309185,0.0,11,"[54, 63]",10 * 10
2,1,95964091502284042913279851830825321028,29.41176470588235,11,"[75, 88]",10 * 10
2,2,300190979191965197251946653573415951752,3.4482758620689653,11,"[74, 88]",10 * 10
2,3,80451134339070802846780774111514317729,0.0,11,"[58, 67]",10 * 10
2,4,226002204326842451229856346601851407044,0.0,11,"[34, 41]",10 * 10
2,5,331529980982742659653895991657007054275,0.0,11,"[63, 72]",10 * 10
2,6,47887068904702067762918929317630605022,10.0,11,"[71, 89]",10 * 10
2,7,10971671790430974560546880324944850087,0.0,11,"[50, 59]",10 * 10
2,8,12112407302917787975476856085086786250,0.0,11,"[67, 73]",10 * 10
2,9,294771822635433770441365862489432052884,0.0,11,"[60, 75]",10 * 10
2,10,164951798360196914208893860550257293674,0.0,11,"[42, 51]",10 * 10
2,11,71168047720122509295802086313490515168,3.8461538461538463,11,"[75, 90]",10 * 10
2,12,233908377022627606915573327041484650490,7.142857142857143,11,"[73, 89]",10 * 10
2,13,108765166436333943498870719716784991172,14.285714285714286,11,"[68, 92]",10 * 10
2,14,68183998363722098983805095533435462320,0.0,11,"[45, 58]",10 * 10
2,15,8799687546805794639823576138441915353,4.166666666666667,11,"[70, 93]",10 * 10
2,16,32309470727672000973567814425125606424,0.0,11,"[65, 73]",10 * 10
2,17,32812827370652307602734589868062170034,0.0,11,"[74, 91]",10 * 10
2,18,262855265299940103011834172258595992774,4.545454545454546,11,"[76, 92]",10 * 10
2,19,158054522879204906266706323224404750297,0.0,11,"[76, 89]",10 * 10
3,0,269054626898428320957196440419172009872,0.0,16,"[51, 65]",10 * 10
3,1,307857341888359861403780937089166104228,0.0,16,"[52, 65]",10 * 10
3,2,108744815929983662340731397243521974699,0.0,16,"[52, 65]",10 * 10
3,3,45843627087744247093074824044049038026,0.0,16,"[51, 71]",10 * 10
3,4,304370222037146143344580647341470001396,11.764705882352942,16,"[73, 92]",10 * 10
3,5,263453422061575925641243708758282067107,0.0,16,"[65, 76]",10 * 10
3,6,3098967090029189218810834333841142119,0.0,16,"[48, 60]",10 * 10
3,7,381354634232737813166336860418500043,0.0,16,"[46, 59]",10 * 10
3,8,131747696811669760155949512923671647602,0.0,16,"[43, 55]",10 * 10
3,9,315877586259584181640743190485280194393,0.0,16,"[48, 58]",10 * 10
3,10,119236395507177561722600866808491175797,0.0,16,"[38, 50]",10 * 10
3,11,65604761613893634340993898393321806581,0.0,16,"[41, 50]",10 * 10
3,12,202241726468298066124758170177161662702,0.0,16,"[56, 69]",10 * 10
3,13,200365299225640983408321580087937052557,0.0,16,"[33, 44]",10 * 10
3,14,257384937468948904316003308269027116804,0.0,16,"[72, 83]",10 * 10
3,15,169579987088927498030871769806842997911,0.0,16,"[29, 38]",10 * 10
3,16,265005460000164603070090715928578385144,0.0,16,"[56, 67]",10 * 10
3,17,136135672356897437562995647844233079272,0.0,16,"[50, 63]",10 * 10
3,18,247094614199208876832245904031360263148,0.0,16,"[46, 60]",10 * 10
3,19,151078371868794428485085060830794867503,0.0,16,"[27, 36]",10 * 10
4,0,318356303009208844519503223185696567982,0.0,20,"[46, 56]",10 * 10
4,1,204482792261033557118869511633750007692,6.666666666666667,20,"[74, 91]",10 * 10
4,2,166778306339505211170071418602163745661,0.0,20,"[33, 46]",10 * 10
4,3,299167501209287273691687459032289795193,0.0,20,"[39, 58]",10 * 10
4,4,14276975569982635054214576287211806508,0.0,20,"[44, 52]",10 * 10
4,5,223486259362587058377878001719973442707,0.0,20,"[28, 37]",10 * 10
4,6,3725805840696105900830178738069300551,0.0,20,"[62, 80]",10 * 10
4,7,283177040249194692563399732789153456948,0.0,20,"[54, 68]",10 * 10
4,8,106430434710405536987404522067332286507,0.0,20,"[40, 56]",10 * 10
4,9,293039755528324561214050011890185424557,0.0,20,"[50, 62]",10 * 10
4,10,89515461069288915990153689955489821549,0.0,20,"[48, 64]",10 * 10
4,11,61711987471771637123743845717977993231,0.0,20,"[59, 75]",10 * 10
4,12,224898992675688868347338904126862844143,0.0,20,"[38, 54]",10 * 10
4,13,85501167759463260337048901900806325285,0.0,20,"[35, 48]",10 * 10
4,14,205195480279990694702112581723332186747,0.0,20,"[67, 82]",10 * 10
4,15,221466210290556751958559107947702942347,0.0,20,"[64, 79]",10 * 10
4,16,197757019580134047839623180449249201610,0.0,20,"[24, 31]",10 * 10
4,17,104658106830732246614521814308658177818,0.0,20,"[67, 80]",10 * 10
4,18,212908321595816182984084593275828733066,10.0,20,"[73, 88]",10 * 10
4,19,150732840677673783220610120942216184325,0.0,20,"[48, 57]",10 * 10
