sample_id,iteration,seed,cleaned_cells,agents
0,0,90279921593492921272612604822458936440,65.38461538461539,"[82, 82]"
0,1,143442587845441039549596773783264713160,80.0,"[85, 85]"
0,2,62475378376494443144908048224757746092,82.3529411764706,"[88, 88]"
0,3,332242259005413776662172730349525266012,44.827586206896555,"[90, 90]"
0,4,128250799283206827286319340937250995291,40.0,"[78, 78]"
0,5,141340248518774918108577247087072605714,65.0,"[72, 72]"
0,6,279309554228856261005536856076565459143,56.25,"[89, 89]"
0,7,228864453310152939582608928490949476130,70.0,"[84, 84]"
0,8,25174095684585591252147569672076063109,70.0,"[78, 78]"
0,9,137837496289109586305239881738294184942,60.0,"[84, 84]"
1,0,190318395923329875824328366210420696781,10.526315789473685,"[78, 89]"
1,1,145311956695351937113624057070950717534,7.6923076923076925,"[77, 95]"
1,2,42062274359966206885906585723125986849,5.882352941176471,"[78, 87]"
1,3,91430673844562274191746189965121051086,20.0,"[77, 89]"
1,4,187097096555629573071563977788865832423,15.384615384615385,"[78, 85]"
1,5,65786578178372275820121981429946229743,5.0,"[71, 90]"
1,6,257813856373387548934690505839749642962,19.047619047619047,"[75, 86]"
1,7,209872715809815384981664415017118092621,18.75,"[83, 90]"
1,8,141686757015031091508937550366672186217,27.272727272727273,"[80, 89]"
1,9,69287404328324671691956450928710928622,16.666666666666668,"[74, 91]"
2,0,141616788034343542294990050204002887435,0.0,"[56, 69]"
2,1,180333820599614095962876443820728308884,0.0,"[55, 67]"
2,2,249651197616882316247071566297735942743,7.6923076923076925,"[79, 89]"
2,3,288115426014028744839365596689556901871,0.0,"[45, 60]"
2,4,168864098845698813133982960412064439776,0.0,"[32, 38]"
2,5,176956264069087525382663988959822690812,13.333333333333334,"[75, 86]"
2,6,122423640860832035793934550245507179597,0.0,"[37, 46]"
2,7,4225487124471812267860193686242698266,0.0,"[59, 71]"
2,8,63684209401652797750443049588702221376,3.5714285714285716,"[77, 89]"
2,9,90291006827735350314772852681701326355,15.384615384615385,"[76, 88]"
3,0,251634652281686675074347816339666425704,0.0,"[60, 68]"
3,1,129635609011567887214851108612132226951,0.0,"[47, 61]"
3,2,199164145978286994543962859475103531593,0.0,"[48, 61]"
3,3,64348655570898192301912406997168169729,0.0,"[32, 48]"
3,4,274131613596872519916611629338002841152,0.0,"[53, 61]"
3,5,23315025012366168186210009520049433616,0.0,"[26, 38]"
3,6,337306393644247471835414966938032748004,0.0,"[51, 65]"
3,7,81732048993404773271482528085843730752,0.0,"[30, 40]"
3,8,297616979394051928137184039297286707907,0.0,"[22, 36]"
3,9,273200628115500836229411120292159848508,0.0,"[45, 60]"
4,0,264097854297556700960419220346066975572,0.0,"[57, 69]"
4,1,174229022595447394239049529079667420925,0.0,"[29, 44]"
4,2,10914904860972286168764842864940938081,4.3478260869565215,"[73, 91]"
4,3,111602674370150788409786810016857337650,0.0,"[60, 74]"
4,4,18433427627251166249324612517547891610,0.0,"[35, 53]"
4,5,25335074063447647967459586575858287570,0.0,"[30, 39]"
4,6,197703910109730182906467515729068910953,0.0,"[42, 54]"
4,7,207738414614738670396834927472841497494,0.0,"[60, 71]"
4,8,266240719037044580396964532593114090268,0.0,"[41, 55]"
4,9,217644653342903849770681257453562702401,0.0,"[66, 86]"
