sample_id,iteration,seed,cleaned_cells,agents
0,0,257380514973314704837011300179740213131,78.26086956521739,[82]
0,1,80541069122493910628182956386166945713,62.5,[86]
0,2,275681591952196521001978638410858189251,94.44444444444444,[71]
0,3,171833838427184624211798910532079070923,75.0,[81]
0,4,13130619419445767611740168786830795377,66.66666666666667,[81]
0,5,318381733004293594502036854853021095251,58.333333333333336,[89]
0,6,217623949371095028457138919618221706970,57.142857142857146,[85]
0,7,78357320846339975106329422105048116906,65.21739130434783,[85]
0,8,284127572346428560196187092464887001471,67.85714285714286,[78]
0,9,331382496433898958066951005540001580902,78.26086956521739,[81]
0,10,289433173944305332201809989750804005783,53.57142857142857,[88]
0,11,268583236279131249589515986907282643168,58.8235294117647,[80]
0,12,4493884211040449832891408626338376174,69.56521739130434,[81]
0,13,337245809671915661097719432219608223310,56.666666666666664,[83]
0,14,258077680199265582120699518165532454955,63.1578947368421,[85]
0,15,336918743818317230218285873348396961493,64.28571428571429,[78]
0,16,274037316217545211342964998191213428589,38.46153846153846,[83]
0,17,76819586171452451928223339883563700192,85.18518518518519,[77]
0,18,227310796982207548541168081492094321954,63.63636363636363,[77]
0,19,19144053074786265649712625277542244911,92.85714285714286,[72]
1,0,270356817504234846560184299991789855238,18.181818181818183,"[74, 85, 77, 75, 82, 89]"
1,1,67808050740402553818858658847013948001,50.0,"[83, 82, 85, 85, 88, 88]"
1,2,206707541003455983762327326810032735051,3.8461538461538463,"[85, 75, 86, 82, 87, 89]"
1,3,155241780172297490729584460099082928062,19.23076923076923,"[82, 79, 89, 82, 80, 83]"
1,4,242908371499639541439234632538589953200,25.0,"[83, 79, 85, 88, 88, 89]"
1,5,243499878521940654811141473954816433321,14.285714285714286,"[85, 86, 86, 89, 84, 83]"
1,6,251120815143806826055023852907978182369,7.142857142857143,"[81, 85, 82, 86, 74, 81]"
1,7,55125103280797943729701267031004985731,21.05263157894737,"[78, 84, 78, 87, 87, 89]"
1,8,203972980354414426025558553193103483033,5.2631578947368425,"[83, 78, 83, 77, 80, 78]"
1,9,18571708577821921817924192963034928627,7.142857142857143,"[85, 75, 85, 79, 80, 79]"
1,10,234832820659271743774176242590152285607,4.3478260869565215,"[77, 85, 86, 87, 90, 82]"
1,11,125121452145328731365498284739477886028,12.0,"[82, 82, 86, 88, 83, 87]"
1,12,185885534739813447204959969070766002527,4.761904761904762,"[74, 85, 82, 87, 84, 82]"
1,13,298940076700368487128492019693120398415,6.25,"[84, 73, 87, 87, 87, 89]"
1,14,86196154051420661261609279520133619823,24.0,"[85, 85, 83, 90, 90, 79]"
1,15,190231431020699096237812726144349366947,26.31578947368421,"[85, 79, 81, 84, 90, 86]"
1,16,338099695318993097254772543817675812497,16.666666666666668,"[84, 83, 82, 88, 84, 87]"
1,17,227144279869093971380735891078046380167,20.0,"[86, 78, 90, 85, 81, 81]"
1,18,177793855549476569398995230948871756083,5.555555555555555,"[84, 81, 80, 79, 80, 78]"
1,19,215305167159615457494585293085074380110,30.0,"[80, 80, 86, 88, 84, 81]"
2,0,14576713352144520152016037574962407833,6.25,"[86, 81, 80, 86, 74, 79, 83, 87, 84, 83, 79]"
2,1,319858168848793678189339865841169090855,0.0,"[54, 47, 51, 50, 60, 53, 53, 54, 55, 48, 58]"
2,2,339632441727583732879886644667856955255,0.0,"[52, 59, 54, 53, 52, 48, 56, 60, 55, 56, 55]"
2,3,163082027868874403518135758604562912001,17.391304347826086,"[89, 85, 79, 78, 88, 81, 84, 76, 80, 88, 82]"
2,4,106873840746606721952799285014668150939,0.0,"[73, 64, 68, 61, 71, 73, 72, 71, 70, 67, 69]"
2,5,308166041824462717691561133925311627504,0.0,"[81, 76, 73, 74, 69, 71, 73, 74, 76, 75, 75]"
2,6,59235746538513134214199620413094579769,0.0,"[67, 75, 71, 75, 73, 75, 81, 72, 76, 76, 74]"
2,7,167435253044731511930506031185996561443,0.0,"[48, 49, 46, 42, 49, 48, 43, 42, 38, 48, 47]"
2,8,252768636261252706356593455982667478835,0.0,"[64, 63, 58, 54, 64, 55, 58, 55, 63, 58, 60]"
2,9,73745125146628663468293696247707434311,0.0,"[77, 74, 75, 73, 75, 77, 79, 72, 81, 83, 80]"
2,10,337234262463561399524891228813880101961,0.0,"[71, 65, 69, 69, 69, 72, 79, 66, 71, 69, 70]"
2,11,45677720065281415978849927617106678458,0.0,"[60, 73, 68, 70, 70, 68, 67, 68, 66, 67, 69]"
2,12,250197027481227048692125493586784301453,0.0,"[53, 63, 62, 61, 57, 64, 57, 63, 58, 59, 64]"
2,13,241909626318994418653353926621309648586,0.0,"[57, 65, 60, 58, 59, 55, 52, 57, 56, 60, 54]"
2,14,135120842135822236658161129993890507637,0.0,"[59, 66, 54, 58, 64, 56, 60, 64, 62, 61, 53]"
2,15,15990256003949467237468100043636099580,0.0,"[77, 75, 71, 83, 78, 80, 82, 73, 75, 78, 76]"
2,16,332911588901506708077390817550871404473,5.882352941176471,"[77, 89, 84, 87, 89, 81, 87, 76, 85, 83, 88]"
2,17,278396701244753005604690503918560742176,13.333333333333334,"[92, 74, 82, 80, 85, 79, 80, 88, 88, 83, 83]"
2,18,321849210629206938248103195715843851747,7.407407407407407,"[86, 83, 87, 86, 84, 80, 78, 82, 83, 88, 82]"
2,19,92073391143406313671716344982313052290,7.142857142857143,"[87, 86, 87, 92, 85, 84, 79, 80, 77, 81, 86]"
3,0,184701566364472655067609595339030609929,0.0,"[52, 53, 43, 51, 57, 55, 51, 50, 50, 51, 55, 52, 53, 56, 53, 54]"
3,1,168786834290220340704239176822097059128,0.0,"[62, 70, 66, 69, 69, 72, 68, 71, 68, 72, 76, 64, 68, 70, 73, 65]"
3,2,252096460291644033738959012045499515091,0.0,"[58, 60, 53, 56, 49, 50, 54, 46, 54, 61, 53, 47, 51, 54, 49, 51]"
3,3,54485557630024711733792799671478325715,0.0,"[56, 56, 60, 54, 62, 60, 60, 60, 52, 59, 62, 62, 59, 58, 61, 59]"
3,4,148378041333712176583325210159985591121,0.0,"[76, 76, 80, 70, 68, 65, 68, 67, 77, 68, 68, 69, 75, 71, 72, 67]"
3,5,87062563405754180196764661813541326197,0.0,"[37, 37, 39, 40, 34, 37, 40, 33, 39, 36, 35, 39, 30, 33, 36, 34]"
3,6,210650305686431527313656356395839308251,0.0,"[63, 59, 59, 62, 68, 64, 58, 65, 62, 68, 59, 62, 65, 63, 69, 64]"
3,7,197587398569876204818774797483447243310,0.0,"[60, 51, 52, 55, 52, 52, 56, 54, 53, 57, 49, 53, 55, 54, 45, 55]"
3,8,274980211870791984248236931185361333709,0.0,"[69, 68, 67, 70, 73, 70, 69, 71, 75, 64, 59, 73, 77, 78, 70, 72]"
3,9,38657100638822869663698831856655817773,5.882352941176471,"[76, 83, 81, 85, 77, 77, 80, 78, 81, 86, 87, 84, 85, 86, 83, 83]"
3,10,79864014381731698423213050996410131129,0.0,"[53, 54, 55, 46, 47, 49, 48, 51, 48, 47, 47, 47, 52, 48, 47, 51]"
3,11,5290680909668761997273355465921770147,0.0,"[72, 80, 68, 74, 74, 75, 77, 82, 74, 73, 67, 75, 73, 71, 72, 72]"
3,12,83023826233856553183026051830519651215,0.0,"[76, 72, 73, 75, 77, 70, 64, 68, 71, 69, 70, 76, 70, 71, 73, 71]"
3,13,245024423987516404283442801334716118610,0.0,"[33, 33, 34, 37, 37, 41, 41, 40, 42, 43, 39, 39, 41, 34, 40, 40]"
3,14,256353095935017228731378403240779225851,0.0,"[47, 43, 53, 50, 49, 49, 46, 44, 42, 47, 50, 47, 42, 44, 44, 48]"
3,15,97650024529740426883816727798569837216,0.0,"[61, 64, 63, 62, 62, 62, 63, 63, 65, 68, 64, 66, 65, 65, 66, 59]"
3,16,52755270175719901427649764447083313187,0.0,"[64, 63, 59, 57, 69, 64, 69, 68, 65, 56, 70, 66, 64, 70, 61, 61]"
3,17,291076664359456239332401783112885913786,6.25,"[72, 80, 84, 85, 83, 83, 78, 80, 88, 83, 87, 90, 72, 73, 86, 86]"
