sample_id,iteration,seed,cleaned_cells,agents
0,0,243575097933124395463273739773429325330,50.0,[91]
0,1,101312905146854992969093150342830963492,30.76923076923077,[88]
0,2,110663898500152639480038346163875220073,75.0,[83]
0,3,49151424516078094065941177777884282734,55.0,[75]
0,4,234593360565491215512104857254268939457,68.18181818181819,[84]
0,5,314008833775971965937526985924078867542,64.70588235294117,[74]
0,6,332827331054603129973764708085743788577,27.77777777777778,[85]
0,7,162151961857147015300133472465736218208,58.333333333333336,[85]
0,8,305245650592861253197187730709153024159,79.16666666666667,[73]
0,9,26552935916782966805832078319220704285,68.42105263157895,[82]
0,10,138022839102859046479157720606334466910,51.61290322580645,[84]
0,11,324631001097686116381953211962842211145,50.0,[81]
0,12,119192235448042503210463241359283444743,66.66666666666667,[82]
0,13,100690206259420778332841001551032395446,70.83333333333333,[78]
0,14,10177254066474477629945848524526354321,64.0,[90]
0,15,227171885460169856214034474303040897669,70.0,[87]
0,16,130690491882582898807712998290548818430,52.63157894736842,[87]
0,17,309742546617557042001728865135416990828,71.42857142857143,[88]
0,18,282188478527235535049886257931138172351,66.66666666666667,[84]
0,19,149640206423041919851036045542068414748,54.54545454545455,[87]
0,20,225925322072813196452198825860198743636,73.91304347826087,[84]
0,21,58364278233405683519182592197922666200,81.25,[85]
0,22,231278356634634831674226460509764036976,80.95238095238095,[75]
0,23,157442543325918256665569414102047177176,52.0,[91]
0,24,112826471416821739842433936524599865848,79.16666666666667,[77]
0,25,285579540999750081278115050702075500632,57.89473684210526,[85]
0,26,86025801666916988571606939736282013832,63.63636363636363,[89]
0,27,92300527998236034224629089846118141174,52.63157894736842,[85]
0,28,19456785927412814711051470737279817534,50.0,[74]
0,29,9124451886991107254903490713884987041,65.0,[91]
1,0,314015354029446989501615245747692578392,4.166666666666667,"[86, 86, 86, 80, 73, 80]"
1,1,212335993891535997407249937989936441546,28.571428571428573,"[89, 79, 84, 81, 81, 81]"
1,2,65231696826382747648274977176739068220,21.05263157894737,"[87, 85, 79, 79, 76, 87]"
1,3,266570195227154202942478331595905259680,0.0,"[82, 80, 86, 81, 88, 77]"
1,4,12364818886036288767530426066452047523,0.0,"[73, 67, 68, 73, 60, 73]"
1,5,278898608090986482722661179085477949409,15.384615384615385,"[82, 88, 75, 85, 83, 79]"
1,6,103160944548730643610053672146207013918,0.0,"[70, 66, 68, 66, 70, 69]"
1,7,299288144253148862680065298896798107380,0.0,"[81, 83, 79, 86, 73, 84]"
1,8,236402900244692361262953475848894819834,29.41176470588235,"[84, 86, 85, 82, 78, 86]"
1,9,159677104907066121792223745675078668767,0.0,"[80, 80, 84, 79, 83, 76]"
1,10,278825291708900059250883396669937904023,10.0,"[81, 86, 83, 79, 78, 77]"
1,11,56864445236986958639148129421959319804,8.333333333333334,"[87, 81, 83, 91, 89, 85]"
1,12,221219583847568692489000780617110620937,0.0,"[71, 74, 64, 68, 72, 59]"
1,13,95179941945035196844376036917104508524,13.043478260869565,"[83, 76, 89, 70, 83, 81]"
1,14,8987257244200991658993990893396207171,15.0,"[89, 74, 78, 83, 79, 87]"
1,15,148029856684169095175728708295303703379,0.0,"[72, 72, 76, 85, 83, 76]"
1,16,234746388200799980014719414361878505713,0.0,"[80, 70, 80, 78, 86, 85]"
1,17,298087842979698649787904184380385576157,25.0,"[88, 87, 84, 87, 84, 85]"
1,18,147748297791910420970610553301268668533,14.285714285714286,"[69, 80, 85, 80, 77, 76]"
1,19,181722425243451795725167579318146265949,15.789473684210526,"[85, 82, 89, 80, 88, 80]"
1,20,75948362284584055886536971904973789353,13.333333333333334,"[80, 82, 81, 88, 79, 84]"
1,21,58582908035480575896278934267411579945,20.0,"[78, 82, 80, 82, 81, 81]"
1,22,331016292804974240761428124723015840183,9.523809523809524,"[83, 82, 75, 91, 71, 77]"
1,23,84916241418131499359184444834454159047,14.814814814814815,"[76, 84, 83, 83, 83, 85]"
1,24,101196636557295231987349847552039474181,16.666666666666668,"[87, 83, 78, 88, 89, 87]"
1,25,319765738340469583196179854361965145562,4.0,"[81, 86, 87, 87, 81, 77]"
1,26,319980323790604727481565329361983557844,4.545454545454546,"[77, 87, 88, 82, 84, 78]"
1,27,40386040132224612467746588364484682073,0.0,"[77, 82, 86, 78, 85, 85]"
1,28,127779405671926566453625225379322358583,30.76923076923077,"[85, 87, 81, 87, 87, 80]"
1,29,300181353256006435266487732987862464532,27.272727272727273,"[74, 80, 83, 82, 84, 87]"
2,0,211358867184595399267158570000241011342,0.0,"[66, 58, 67, 63, 51, 60, 62, 63, 64, 64, 65]"
2,1,182699143174031677358785692811727488394,0.0,"[70, 70, 73, 64, 74, 69, 72, 66, 69, 69, 75]"
2,2,138724966053801091696040755951963052116,15.384615384615385,"[88, 84, 88, 76, 81, 90, 87, 82, 79, 79, 78]"
2,3,103954994704787157079896963987586862695,0.0,"[85, 72, 84, 81, 75, 86, 84, 83, 81, 71, 73]"
2,4,46928205637631826728389527938204799606,0.0,"[61, 68, 61, 62, 66, 64, 70, 70, 64, 60, 65]"
2,5,242261752488263054694329034396237904642,8.333333333333334,"[89, 76, 88, 81, 84, 81, 81, 89, 87, 87, 89]"
2,6,106661006315557161148195944558031370333,0.0,"[57, 51, 57, 57, 48, 59, 53, 60, 52, 55, 52]"
2,7,269720090665547348007142416483960569057,5.882352941176471,"[88, 85, 87, 87, 82, 78, 86, 86, 84, 77, 82]"
2,8,239042725284021670285129748555552124381,0.0,"[60, 63, 58, 56, 60, 59, 65, 58, 66, 56, 68]"
2,9,328501462482429357858410077813527492010,4.166666666666667,"[84, 90, 85, 81, 91, 81, 92, 85, 88, 90, 89]"
2,10,39630152285365068552005624128211231178,0.0,"[44, 42, 46, 49, 43, 41, 42, 43, 41, 42, 44]"
2,11,134283165303447303867216106671827297698,0.0,"[44, 49, 46, 43, 37, 49, 46, 46, 48, 47, 45]"
2,12,90833656875094209167720266641322257606,0.0,"[47, 46, 52, 45, 42, 41, 54, 48, 45, 53, 45]"
2,13,212666321764173842650513224197435096941,4.761904761904762,"[81, 90, 86, 85, 85, 76, 89, 85, 86, 82, 81]"
2,14,285050141267843246005512498837520154484,9.523809523809524,"[83, 84, 88, 80, 86, 83, 73, 82, 80, 76, 76]"
2,15,299586144784192558352375884146545143203,10.0,"[91, 82, 81, 91, 87, 81, 90, 82, 81, 87, 84]"
