sample_id,iteration,seed,cleaned_cells,agents
0,0,81789433910687874685422121132177235977,38.095238095238095,[85]
0,1,146796591702714298502101101879675444113,62.5,[78]
0,2,74524529928710338403425004789401401201,66.66666666666667,[89]
0,3,2084956428888340899342736839015962868,31.57894736842105,[82]
0,4,319383967357830077400625576685617846231,38.095238095238095,[84]
0,5,157763165958373386374217927873280348132,60.0,[91]
0,6,315295697868438945027819478874693308940,83.33333333333333,[79]
0,7,298529369631880305887273037330967124241,75.0,[78]
0,8,289083047790559356291667123992837528641,33.333333333333336,[86]
0,9,96815182675625587782201366826902909453,62.5,[84]
0,10,255781138984368820955744698057437653899,82.3529411764706,[80]
0,11,67878501886642889963573792628420599143,55.55555555555556,[85]
0,12,240842384331079838631834734200580419596,57.89473684210526,[85]
0,13,144415708855105543967612364638182485038,81.25,[82]
0,14,185501162635518442866109075110574191463,56.25,[87]
0,15,227846769816330461249318378399123256210,52.94117647058823,[84]
0,16,205390257981141143782697589960650745752,58.333333333333336,[86]
0,17,20551543168037135804313060223571185223,44.44444444444444,[88]
0,18,311462988957724527936598734722269496308,82.6086956521739,[82]
0,19,203802867306547578884059341044123386223,69.56521739130434,[85]
0,20,276601456499562994066417057509008626230,45.0,[82]
0,21,206967410701413980708238789221820184279,66.66666666666667,[84]
0,22,61318563199374088460865990779635438188,50.0,[80]
0,23,87535518759365916767956514467757503593,70.58823529411765,[82]
0,24,224865188756667692712175016146709596303,65.21739130434783,[75]
0,25,191190962389518695764655306505928151284,65.21739130434783,[87]
0,26,259332904671487575217294618491116146881,54.54545454545455,[83]
0,27,44804192830864866157540575240508523905,64.70588235294117,[75]
0,28,304383707177706839345006730333777736602,80.0,[82]
0,29,294175793035038624589310871524341438744,63.1578947368421,[81]
1,0,166593289076662122663718878760612592545,22.727272727272727,"[82, 93, 83, 83, 77, 89]"
1,1,189096108271133354376866773023251332028,9.090909090909092,"[84, 91, 81, 77, 84, 83]"
1,2,89051573655718594111425307462117852856,16.666666666666668,"[76, 82, 87, 77, 78, 73]"
1,3,204886751358807421230832066460673272861,7.142857142857143,"[84, 88, 87, 81, 81, 80]"
1,4,72051571835238549136693339895198274717,12.5,"[79, 85, 72, 84, 81, 74]"
1,5,236270339774729237979870775430155212387,5.882352941176471,"[76, 88, 84, 85, 89, 78]"
1,6,288571933321680685954208470258742700716,17.391304347826086,"[81, 87, 79, 85, 80, 77]"
1,7,97679947060035653635971929783582479455,8.695652173913043,"[85, 84, 91, 83, 82, 79]"
1,8,331585363486541278979176582590484582774,5.2631578947368425,"[78, 88, 88, 80, 83, 85]"
1,9,140339436855078784953851653105321899233,29.166666666666668,"[87, 81, 88, 80, 77, 79]"
1,10,340240110619593503789434228103721796666,14.285714285714286,"[84, 83, 75, 83, 81, 75]"
1,11,138530508478313830249264565767724474453,5.882352941176471,"[81, 88, 91, 82, 85, 81]"
1,12,45848890823184633654657123861882852430,6.25,"[86, 83, 91, 85, 88, 85]"
1,13,273307038278874076315022715034390383231,15.0,"[92, 85, 90, 86, 86, 82]"
1,14,257811596332771933131670474889838106492,10.526315789473685,"[85, 82, 83, 82, 80, 88]"
1,15,199545537216622733461004872028444216041,0.0,"[77, 73, 77, 74, 80, 72]"
1,16,66923031576048261052159471479334464885,4.545454545454546,"[75, 89, 74, 87, 90, 83]"
1,17,80871513247476740051613321668396883514,21.428571428571427,"[87, 75, 80, 82, 83, 73]"
1,18,310229526939420997963681300344233085889,4.3478260869565215,"[89, 83, 83, 73, 81, 85]"
1,19,62899261948668963003430623135836078509,14.285714285714286,"[89, 80, 86, 87, 89, 83]"
1,20,298981331558520992634727015307285081837,28.571428571428573,"[93, 85, 81, 85, 86, 84]"
1,21,327837820846369554696655047950486992363,6.25,"[81, 79, 91, 82, 83, 86]"
1,22,311393843983420890739745823259260892110,0.0,"[82, 75, 75, 88, 84, 88]"
1,23,166326450698148346647871436327571719162,38.888888888888886,"[85, 83, 75, 88, 81, 83]"
1,24,332676138376406158342380015172412852869,0.0,"[77, 79, 77, 71, 79, 77]"
1,25,65527121763731629899614100588424586654,15.789473684210526,"[78, 80, 87, 87, 88, 82]"
1,26,85839870181727568336407160648826250831,33.333333333333336,"[79, 85, 77, 81, 87, 84]"
1,27,148608917293998938860666623857019328738,0.0,"[75, 79, 77, 80, 77, 73]"
1,28,140015105526192773072162553686500581680,14.285714285714286,"[77, 89, 84, 88, 86, 88]"
1,29,338367925327053396891128853359549679226,0.0,"[80, 79, 77, 79, 81, 75]"
2,0,144455123234132762558535742518837864132,33.333333333333336,"[88, 86, 81, 75, 88, 77, 73, 77, 84, 86, 75]"
2,1,40373919995274450613881458245735428763,0.0,"[63, 59, 57, 60, 67, 69, 60, 62, 68, 68, 70]"
2,2,283281931694124512114782764359779670838,0.0,"[73, 75, 72, 75, 81, 60, 75, 72, 78, 81, 70]"
2,3,195992305511534683118580881124695380548,4.0,"[90, 90, 84, 85, 90, 83, 89, 84, 78, 80, 80]"
2,4,169589908466552632433317172446526816762,3.8461538461538463,"[82, 89, 84, 83, 83, 80, 78, 79, 79, 91, 83]"
2,5,110879209507345079133120055662462957385,5.555555555555555,"[81, 82, 79, 86, 84, 77, 91, 80, 79, 86, 90]"
2,6,173172440516131466785972547638405928264,23.076923076923077,"[90, 87, 83, 82, 77, 87, 83, 83, 88, 88, 77]"
2,7,64016790608433388185399765962458309881,8.695652173913043,"[76, 79, 78, 87, 87, 85, 81, 79, 90, 81, 85]"
2,8,236752832652039651598004570075555503859,9.523809523809524,"[85, 82, 79, 81, 69, 86, 87, 89, 85, 90, 91]"
2,9,220666535839667975401385883585822319900,0.0,"[58, 57, 59, 65, 55, 61, 58, 56, 53, 66, 57]"
2,10,111134271345928621012697679693785782525,0.0,"[68, 72, 78, 73, 74, 69, 71, 68, 68, 59, 74]"
2,11,280218009189782994192401170986142471897,0.0,"[76, 83, 82, 84, 88, 75, 88, 82, 85, 84, 78]"
2,12,102608198589605368108748511711445547134,0.0,"[51, 51, 50, 44, 49, 58, 58, 57, 50, 55, 48]"
