sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,191647517303370557668291625685467722326,60.869565217391305,1,"[1768, 1768]",40 * 40
0,1,288152157127666441322757260868758753015,56.58682634730539,1,"[1782, 1782]",40 * 40
0,2,89016293479792887960609074443190890512,70.53291536050156,1,"[1758, 1758]",40 * 40
0,3,223160729821451391761485642822992738855,80.54711246200608,1,"[1727, 1727]",40 * 40
0,4,48029170931721864150285723631749511817,55.69230769230769,1,"[1725, 1725]",40 * 40
0,5,13429407528614982513210728677794235268,64.95468277945619,1,"[1754, 1754]",40 * 40
0,6,205015107162083482534304229823091304009,64.49704142011835,1,"[1772, 1772]",40 * 40
0,7,190172205891118717998725616212139027756,66.34615384615384,1,"[1693, 1693]",40 * 40
0,8,110343242504130684274798179795628321865,64.77272727272727,1,"[1752, 1752]",40 * 40
0,9,139265075734355981741433913411365154963,61.63934426229508,1,"[1765, 1765]",40 * 40
1,0,162940871880521679918265205520226063659,11.44578313253012,6,"[1736, 1772]",40 * 40
1,1,321922049081636885615981109335513221794,8.09968847352025,6,"[1763, 1787]",40 * 40
1,2,292010600034909874021370842737008198947,19.867549668874172,6,"[1727, 1766]",40 * 40
1,3,93490115963129143612927800398424114711,10.914454277286136,6,"[1722, 1775]",40 * 40
1,4,277423675473518537063014679530099019364,28.615384615384617,6,"[1725, 1764]",40 * 40
1,5,117143829465851086790724258598858289981,36.137071651090345,6,"[1740, 1775]",40 * 40
1,6,32922042623214103261090682412504342270,10.377358490566039,6,"[1718, 1753]",40 * 40
1,7,128714891980962549164393861004094331572,12.103746397694524,6,"[1750, 1783]",40 * 40
1,8,152185925532103076505626531445756410855,10.273972602739725,6,"[1710, 1760]",40 * 40
1,9,228627143561138273418397780456751042255,10.658307210031348,6,"[1742, 1780]",40 * 40
2,0,231740843574348357116333645515661176533,2.3529411764705883,11,"[1716, 1799]",40 * 40
2,1,170566774473739040426343190303947323858,2.8753993610223643,11,"[1730, 1774]",40 * 40
2,2,207604928208885672125307570114927546814,1.2345679012345678,11,"[1710, 1767]",40 * 40
2,3,28748695123831271105587503157118960202,0.9868421052631579,11,"[1723, 1781]",40 * 40
2,4,141778936725720619875472094599938175438,4.25531914893617,11,"[1730, 1770]",40 * 40
2,5,46431942784146717269809389554433372957,3.508771929824561,11,"[1721, 1772]",40 * 40
2,6,72046992957468544456102090058447725845,0.9009009009009009,11,"[1720, 1778]",40 * 40
2,7,211272287642984549815920624151440567579,1.791044776119403,11,"[1733, 1774]",40 * 40
2,8,202593484496645194420602197005758542281,6.148867313915858,11,"[1729, 1779]",40 * 40
2,9,79227716209110918416163488329454412956,2.830188679245283,11,"[1730, 1800]",40 * 40
3,0,9216770608124574800771191617611792427,0.6006006006006006,16,"[1695, 1778]",40 * 40
3,1,57933977155050322301167730223054084434,2.662721893491124,16,"[1726, 1779]",40 * 40
3,2,71864146637099533575003448004445724688,0.32362459546925565,16,"[1715, 1792]",40 * 40
3,3,18262340870422764469761107514136544020,0.0,16,"[1222, 1272]",40 * 40
3,4,28492119290398046516062291468539402754,1.5873015873015872,16,"[1722, 1771]",40 * 40
3,5,105191279763852733043050235423766265840,0.0,16,"[1670, 1729]",40 * 40
3,6,331248835765999470606586173091509041108,0.2915451895043732,16,"[1710, 1795]",40 * 40
3,7,181817940172928027288439379905604047665,0.3058103975535168,16,"[1702, 1791]",40 * 40
3,8,271671312791736963659971970909309979735,0.0,16,"[1708, 1759]",40 * 40
3,9,223241045378860508232860436616355205966,0.0,16,"[1208, 1252]",40 * 40
4,0,277578746512412085719238444240593367534,0.0,20,"[1698, 1800]",40 * 40
4,1,2743207666106896999486397635317366254,0.9287925696594427,20,"[1716, 1786]",40 * 40
4,2,5497624422784322342143218141098858610,0.0,20,"[1408, 1474]",40 * 40
4,3,14052469812602061261828884670008528343,0.0,20,"[1547, 1631]",40 * 40
4,4,71744360126483880173276598713417559051,0.6451612903225806,20,"[1709, 1773]",40 * 40
4,5,30604953029225207940826739736407303864,0.3246753246753247,20,"[1716, 1775]",40 * 40
4,6,188237537082454848259191125644287688198,0.0,20,"[1619, 1694]",40 * 40
4,7,227900884377540546970123272171083844163,0.0,20,"[1637, 1713]",40 * 40
4,8,149062042127783290068751770861809738290,0.0,20,"[1659, 1752]",40 * 40
4,9,4384062335613032989771571609693227321,0.0,20,"[1165, 1224]",40 * 40
