sample_id,iteration,seed,cleaned_cells,num_agents,min_max_movements,size
0,0,104272120191141029274199770450913418625,60.0,1,"[80, 80]",10 * 10
0,1,109592373610118760100037059621606121506,82.3529411764706,1,"[87, 87]",10 * 10
0,2,256610545427750776176150171840739003001,76.19047619047619,1,"[82, 82]",10 * 10
0,3,248703009302937395940489744448679493774,65.0,1,"[82, 82]",10 * 10
0,4,264810786545090269209413585161671589015,58.62068965517241,1,"[84, 84]",10 * 10
0,5,182436973633442528144178798580984685071,84.21052631578948,1,"[91, 91]",10 * 10
0,6,112430222573070169189984259343787406913,52.63157894736842,1,"[81, 81]",10 * 10
0,7,274066712388894599578932265755957301521,84.21052631578948,1,"[76, 76]",10 * 10
0,8,7162619112965346973562620532065845565,45.0,1,"[90, 90]",10 * 10
0,9,106892653204654174128527773989039299817,70.0,1,"[91, 91]",10 * 10
1,0,27209358272829088113423225325232724004,22.22222222222222,6,"[76, 88]",10 * 10
1,1,140902753507359644630676628613850191058,27.77777777777778,6,"[78, 88]",10 * 10
1,2,86703085109013423629784791916534358804,3.5714285714285716,6,"[74, 92]",10 * 10
1,3,300713193959092197119984098606103955737,14.285714285714286,6,"[79, 88]",10 * 10
1,4,89547447652944907724593895310432236768,0.0,6,"[52, 61]",10 * 10
1,5,77525441994572442735984372507509610803,9.090909090909092,6,"[78, 87]",10 * 10
1,6,81414818701695929726219267382330990328,10.0,6,"[82, 87]",10 * 10
1,7,256449381547128759958094853525608372279,35.0,6,"[73, 88]",10 * 10
1,8,288196889171762466087605628488712187589,18.75,6,"[76, 88]",10 * 10
1,9,203396453309375137268200992884965036097,14.285714285714286,6,"[75, 87]",10 * 10
2,0,220089314987951364341587405092299926023,8.695652173913043,11,"[75, 87]",10 * 10
2,1,142920486820967916451922499397054676227,0.0,11,"[66, 78]",10 * 10
2,2,321927672881808523228551106654051051326,0.0,11,"[48, 53]",10 * 10
2,3,241958211551000532581861512920858598074,5.2631578947368425,11,"[77, 90]",10 * 10
2,4,6592899980162763565881976859063889994,0.0,11,"[38, 45]",10 * 10
2,5,129401851420761853012766076434552049701,4.545454545454546,11,"[75, 87]",10 * 10
2,6,9347850325467029626251763410268154158,0.0,11,"[38, 46]",10 * 10
2,7,277168888078663002794492769345253620809,4.761904761904762,11,"[77, 90]",10 * 10
2,8,177629099374393366356947905032967121121,5.0,11,"[75, 87]",10 * 10
2,9,81759875639074816968735886626105934708,0.0,11,"[65, 78]",10 * 10
3,0,150846869056390547881721156147105242381,0.0,16,"[46, 58]",10 * 10
3,1,115438748022922906631304039794653535189,0.0,16,"[55, 67]",10 * 10
3,2,82488883620143304516112964691084740505,0.0,16,"[71, 82]",10 * 10
3,3,160628159031711963424122308024106190825,0.0,16,"[22, 30]",10 * 10
3,4,218513137866264697033760443497074601550,5.555555555555555,16,"[75, 92]",10 * 10
3,5,128899973916179941178343751704212949695,0.0,16,"[48, 59]",10 * 10
3,6,135803008159106287457405197028967811600,5.2631578947368425,16,"[79, 91]",10 * 10
3,7,185153202359687930052887425882981830891,0.0,16,"[53, 67]",10 * 10
3,8,4171716372350746251723753559242832136,0.0,16,"[35, 49]",10 * 10
3,9,116529966780111658959561307006416453018,9.090909090909092,16,"[77, 90]",10 * 10
4,0,16427855158602273792675901490507204747,0.0,20,"[48, 56]",10 * 10
4,1,155302376771661060877745264275990955241,0.0,20,"[58, 72]",10 * 10
4,2,129924895184205604228865188862511135038,0.0,20,"[65, 83]",10 * 10
4,3,309600969686109254840638474279344026210,0.0,20,"[60, 71]",10 * 10
4,4,225774194889611638977071047138129788159,0.0,20,"[76, 88]",10 * 10
4,5,227784403351082003408397658261144433291,7.142857142857143,20,"[73, 94]",10 * 10
4,6,80795268782596437158744167373734848999,0.0,20,"[56, 70]",10 * 10
4,7,95531568446597628387116456054107669946,0.0,20,"[41, 53]",10 * 10
4,8,242647495671206380643651897689870405698,0.0,20,"[45, 54]",10 * 10
4,9,266146297114911953790854208096799871128,0.0,20,"[30, 37]",10 * 10
